pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.023293,0.058115,0.060588,0.021669,0.057239,0.062293,0.023530,0.063690,0.068008
0.022148,0.054201,0.058248,0.021998,0.056964,0.064481,0.024959,0.063456,0.068154
0.021389,0.063143,0.065164,0.021769,0.058097,0.064438,0.023073,0.055377,0.059466
0.021687,0.060492,0.065830,0.022290,0.055596,0.057597,0.023461,0.060896,0.064504
0.021526,0.058843,0.060804,0.022427,0.055042,0.058335,0.021567,0.060005,0.061087
0.023832,0.062942,0.064575,0.021524,0.061368,0.063921,0.024111,0.064856,0.067317
0.022086,0.060632,0.062060,0.020862,0.058814,0.061613,0.022806,0.062036,0.065109
0.022006,0.065151,0.068877,0.021721,0.057090,0.062139,0.021863,0.062270,0.061973
0.022340,0.060733,0.065454,0.022434,0.060571,0.062350,0.020560,0.057021,0.061697
0.020097,0.057686,0.058089,0.020874,0.058588,0.062839,0.022911,0.059711,0.059859
0.022238,0.056693,0.062262,0.020930,0.055514,0.059839,0.025847,0.060846,0.061438
0.022158,0.056567,0.055503,0.021093,0.059918,0.065248,0.022753,0.060437,0.061953
0.022230,0.059066,0.064645,0.022482,0.060719,0.063262,0.021172,0.062036,0.065441
0.024342,0.061101,0.065041,0.021067,0.062236,0.066405,0.023294,0.063608,0.063569
0.022046,0.057169,0.064300,0.021907,0.059809,0.059816,0.023201,0.061252,0.064128
0.022648,0.062561,0.067882,0.023928,0.063425,0.068646,0.024522,0.061733,0.062320
0.022817,0.059684,0.065006,0.023209,0.055386,0.061088,0.023146,0.058485,0.062750
0.023645,0.064741,0.067618,0.023191,0.059071,0.065556,0.023975,0.062226,0.065552
0.022170,0.059733,0.064980,0.023083,0.061227,0.066594,0.022696,0.060046,0.063555
0.021195,0.059658,0.061123,0.022761,0.058032,0.062375,0.023082,0.057579,0.062027
0.022867,0.061831,0.065087,0.022033,0.053900,0.059082,0.023017,0.058841,0.061321
0.023175,0.057525,0.060962,0.023758,0.059296,0.064620,0.025903,0.060522,0.065875
0.022838,0.060337,0.062503,0.022793,0.060168,0.060550,0.023119,0.064758,0.067335
0.024549,0.057475,0.059176,0.021262,0.057804,0.059937,0.024058,0.053973,0.058858
0.022618,0.064242,0.066534,0.022642,0.063337,0.068512,0.021798,0.058444,0.063777
0.023354,0.060834,0.066312,0.022593,0.053934,0.056892,0.023931,0.062253,0.062220
0.023351,0.061097,0.064771,0.021871,0.058765,0.065445,0.023581,0.063712,0.067847
0.020611,0.058287,0.061061,0.023371,0.057555,0.062828,0.021379,0.060813,0.065096
0.024515,0.060580,0.065777,0.022113,0.057116,0.062335,0.023406,0.064728,0.067152
0.022235,0.062817,0.066095,0.022274,0.055001,0.058027,0.023086,0.066344,0.067089
0.022937,0.060676,0.065011,0.020965,0.059437,0.062889,0.023645,0.059401,0.066724
0.022383,0.062442,0.063209,0.022118,0.056589,0.061530,0.023626,0.056396,0.061039
0.023043,0.060524,0.060719,0.021197,0.061132,0.061037,0.023357,0.060742,0.065190
0.022209,0.065829,0.067159,0.021840,0.056943,0.064239,0.023121,0.054302,0.060999
0.021766,0.061551,0.065487,0.021751,0.058688,0.065341,0.021961,0.060200,0.064687
0.022316,0.058002,0.059771,0.022509,0.060434,0.065091,0.022555,0.061462,0.067774
0.022288,0.059011,0.061755,0.022978,0.061807,0.068626,0.022869,0.057917,0.060067
0.021745,0.061574,0.063927,0.021561,0.054001,0.059240,0.021814,0.062738,0.065110
0.021865,0.060485,0.063892,0.022425,0.062723,0.065039,0.023328,0.058952,0.061127
0.024186,0.062053,0.065164,0.021730,0.059388,0.067611,0.024963,0.068158,0.069380
0.024539,0.061663,0.065186,0.023732,0.057092,0.061553,0.021683,0.058727,0.063705
0.023229,0.057786,0.060142,0.020821,0.055707,0.062661,0.022018,0.059143,0.062687
0.023546,0.058892,0.062830,0.025344,0.057482,0.058830,0.021247,0.059602,0.064601
0.022022,0.065503,0.067970,0.022981,0.059777,0.065158,0.020668,0.057991,0.060158
0.024116,0.060809,0.063165,0.021537,0.057707,0.063740,0.022245,0.061350,0.066398
0.023693,0.061684,0.062382,0.022463,0.054166,0.058812,0.021936,0.060165,0.064386
0.022578,0.060422,0.063230,0.023356,0.057120,0.059778,0.021740,0.062995,0.066716
0.021200,0.062959,0.065932,0.024184,0.059364,0.061234,0.023253,0.063308,0.066006
0.023210,0.058066,0.058355,0.021582,0.057632,0.067518,0.024243,0.059993,0.063262
0.023395,0.056530,0.057792,0.020684,0.056135,0.060902,0.023668,0.057429,0.060891
0.022783,0.063380,0.061297,0.024578,0.057243,0.066986,0.023119,0.056265,0.061414
0.024388,0.059844,0.063590,0.023798,0.057839,0.060421,0.022256,0.063117,0.066868
0.025026,0.064868,0.063924,0.023374,0.060205,0.063241,0.024175,0.061565,0.062943
0.022318,0.054891,0.057878,0.021955,0.058641,0.062125,0.022387,0.061138,0.064672
0.023953,0.063137,0.064848,0.022264,0.056794,0.064723,0.023291,0.062022,0.063177
0.023740,0.064817,0.067777,0.021456,0.062535,0.066281,0.024069,0.063756,0.066285
0.023588,0.059583,0.060492,0.023070,0.058535,0.065770,0.022656,0.061835,0.066105
0.023758,0.062213,0.063791,0.021594,0.056112,0.058587,0.022132,0.063064,0.067141
0.023342,0.056904,0.061319,0.023604,0.057062,0.060807,0.022009,0.061975,0.063843
0.022894,0.058119,0.062124,0.021994,0.056256,0.064214,0.023416,0.064418,0.065291
0.024081,0.057584,0.059425,0.025202,0.059809,0.065304,0.023566,0.058785,0.061112
0.020944,0.059246,0.057644,0.024353,0.055304,0.061237,0.022284,0.055863,0.060795
0.021541,0.060169,0.064781,0.022919,0.061747,0.068775,0.022657,0.060668,0.062819
0.022736,0.061405,0.064171,0.021937,0.059532,0.065152,0.025094,0.062730,0.067769
