pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
-1.927320,0.764618,3.214930,-1.552606,1.341603,3.142026,-2.311237,0.039323,3.118061
-1.933543,0.756476,3.214241,-1.560395,1.334192,3.142387,-2.311172,0.039767,3.118479
-1.939812,0.748150,3.213554,-1.568276,1.326580,3.142757,-2.311108,0.040230,3.118913
-1.946123,0.739646,3.212869,-1.576248,1.318769,3.143137,-2.311044,0.040713,3.119361
-1.952474,0.730969,3.212185,-1.584307,1.310764,3.143525,-2.310981,0.041216,3.119825
-1.958862,0.722124,3.211503,-1.592451,1.302569,3.143923,-2.310918,0.041737,3.120304
-1.965283,0.713116,3.210822,-1.600678,1.294190,3.144330,-2.310857,0.042279,3.120798
-1.971734,0.703953,3.210143,-1.608983,1.285631,3.144746,-2.310796,0.042840,3.121307
-1.978214,0.694641,3.209465,-1.617363,1.276899,3.145171,-2.310735,0.043420,3.121831
-1.984717,0.685187,3.208789,-1.625816,1.267999,3.145606,-2.310676,0.044019,3.122370
-1.991241,0.675597,3.208114,-1.634337,1.258939,3.146049,-2.310617,0.044638,3.122925
-1.997783,0.665880,3.207441,-1.642924,1.249727,3.146502,-2.310558,0.045277,3.123494
-2.004340,0.656043,3.206770,-1.651572,1.240369,3.146964,-2.310501,0.045935,3.124079
-2.010907,0.646095,3.206100,-1.660277,1.230875,3.147436,-2.310444,0.046612,3.124679
-2.017482,0.636043,3.205431,-1.669035,1.221254,3.147916,-2.310387,0.047309,3.125293
-2.024061,0.625897,3.204765,-1.677843,1.211514,3.148406,-2.310331,0.048025,3.125923
-2.030640,0.615665,3.204099,-1.686696,1.201665,3.148905,-2.310276,0.048761,3.126568
-2.037216,0.605358,3.203436,-1.695589,1.191719,3.149413,-2.310222,0.049516,3.127228
-2.043786,0.594984,3.202773,-1.704518,1.181685,3.149930,-2.310168,0.050291,3.127904
-2.050346,0.584553,3.202113,-1.713479,1.171575,3.150456,-2.310115,0.051085,3.128594
-2.056891,0.574076,3.201454,-1.722468,1.161401,3.150992,-2.310063,0.051898,3.129299
-2.063420,0.563562,3.200796,-1.731478,1.151174,3.151537,-2.310011,0.052731,3.130020
-2.069927,0.553022,3.200140,-1.740506,1.140907,3.152090,-2.309960,0.053583,3.130756
-2.076410,0.542467,3.199486,-1.749547,1.130613,3.152654,-2.309910,0.054455,3.131506
-2.082865,0.531907,3.198833,-1.758596,1.120304,3.153226,-2.309860,0.055346,3.132272
-2.089288,0.521353,3.198182,-1.767648,1.109994,3.153808,-2.309811,0.056257,3.133053
-2.095675,0.510817,3.197532,-1.776698,1.099695,3.154398,-2.309762,0.057187,3.133849
-2.102024,0.500309,3.196884,-1.785741,1.089422,3.154998,-2.309714,0.058136,3.134661
-2.108330,0.489840,3.196237,-1.794773,1.079189,3.155607,-2.309667,0.059105,3.135487
-2.114591,0.479423,3.195592,-1.803788,1.069008,3.156226,-2.309621,0.060094,3.136328
-2.120802,0.469067,3.194949,-1.812782,1.058895,3.156853,-2.309575,0.061102,3.137185
-2.126961,0.458785,3.194307,-1.821750,1.048863,3.157490,-2.309530,0.062129,3.138057
-2.133063,0.448588,3.193666,-1.830687,1.038925,3.158136,-2.309485,0.063175,3.138943
-2.139106,0.438486,3.193027,-1.839588,1.029096,3.158791,-2.309442,0.064242,3.139845
-2.145086,0.428492,3.192390,-1.848449,1.019390,3.159455,-2.309399,0.065327,3.140762
-2.151000,0.418616,3.191754,-1.857265,1.009820,3.160128,-2.309356,0.066432,3.141694
-2.156846,0.408869,3.191120,-1.866032,1.000400,3.160811,-2.309314,0.067557,3.142641
-2.162619,0.399262,3.190487,-1.874745,0.991144,3.161503,-2.309273,0.068701,3.143603
-2.168318,0.389805,3.189856,-1.883400,0.982065,3.162204,-2.309233,0.069864,3.144581
-2.173938,0.380509,3.189227,-1.891992,0.973175,3.162914,-2.309193,0.071047,3.145573
-2.179478,0.371385,3.188599,-1.900519,0.964488,3.163633,-2.309154,0.072249,3.146581
