pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.027133,0.057317,0.060332,0.026782,0.054332,0.061597,0.029887,0.061393,0.069111
0.026674,0.054735,0.058068,0.027257,0.056962,0.062583,0.027159,0.059524,0.064581
0.026984,0.059276,0.059364,0.028522,0.056363,0.059240,0.029659,0.058468,0.061035
0.026683,0.055396,0.059995,0.027646,0.052670,0.059946,0.026008,0.056448,0.059181
0.027371,0.058298,0.059728,0.025962,0.053722,0.055689,0.028479,0.058519,0.059579
0.028774,0.062747,0.064990,0.025634,0.053768,0.058904,0.026617,0.060353,0.060442
0.030650,0.059309,0.063470,0.023857,0.052416,0.056648,0.028317,0.057234,0.062630
0.027463,0.054703,0.059527,0.027523,0.057133,0.060769,0.025187,0.060255,0.061504
0.025649,0.052397,0.058708,0.026966,0.053251,0.057938,0.029351,0.063449,0.063611
0.026911,0.059340,0.062251,0.027543,0.057577,0.062064,0.029768,0.057147,0.060069
0.025863,0.058470,0.063292,0.026540,0.057893,0.065229,0.029055,0.059867,0.060166
0.030773,0.064157,0.065825,0.027931,0.054515,0.058927,0.027306,0.059522,0.063546
0.027460,0.058700,0.060293,0.025879,0.055959,0.063306,0.026137,0.057371,0.062456
0.027957,0.057139,0.062946,0.024645,0.052614,0.059883,0.029136,0.058194,0.061890
0.029270,0.055405,0.063077,0.025301,0.055935,0.061714,0.029453,0.053913,0.059204
0.028279,0.058012,0.063692,0.028109,0.052368,0.060959,0.029644,0.061213,0.064257
0.024082,0.053066,0.055987,0.027023,0.059906,0.064088,0.027761,0.057757,0.059959
0.027214,0.053928,0.057956,0.028651,0.057031,0.064942,0.029075,0.059404,0.060888
0.026251,0.056734,0.060039,0.027859,0.052297,0.056482,0.027231,0.057507,0.058457
0.027959,0.051177,0.054291,0.029149,0.059830,0.063686,0.029050,0.059860,0.067388
0.027094,0.055861,0.057992,0.026466,0.053146,0.059640,0.027984,0.056128,0.059128
0.026832,0.057487,0.060684,0.026014,0.054814,0.058022,0.028488,0.055818,0.062201
0.026432,0.053151,0.057953,0.027364,0.056887,0.059734,0.028579,0.058109,0.062481
0.028819,0.058703,0.060033,0.028191,0.054233,0.058300,0.027864,0.056345,0.060480
0.026901,0.053498,0.058351,0.026384,0.053976,0.059688,0.027879,0.056503,0.059132
0.027340,0.054965,0.059437,0.027610,0.053238,0.056340,0.027933,0.057112,0.058790
0.029387,0.060960,0.062116,0.026939,0.054785,0.061648,0.028247,0.057310,0.059870
0.028764,0.062779,0.063820,0.027805,0.053598,0.061066,0.027836,0.056926,0.059069
0.026900,0.057891,0.063504,0.028754,0.056867,0.059789,0.027529,0.058642,0.061730
0.026843,0.058614,0.061491,0.026771,0.056569,0.060044,0.028047,0.061361,0.065758
0.029109,0.057247,0.060484,0.026091,0.054353,0.058100,0.028061,0.058557,0.058546
0.028384,0.057606,0.063827,0.027526,0.058168,0.064254,0.029393,0.060219,0.065345
0.027730,0.061194,0.063092,0.027151,0.058291,0.060197,0.027475,0.057711,0.062423
0.025914,0.056337,0.061688,0.025688,0.055106,0.059017,0.028920,0.059923,0.062531
0.028001,0.060483,0.064267,0.027576,0.057490,0.065495,0.027900,0.055002,0.059646
0.027633,0.059244,0.065645,0.027106,0.055294,0.060644,0.029668,0.062387,0.063366
0.029095,0.059774,0.062480,0.028118,0.062047,0.061893,0.028433,0.056434,0.061538
0.025866,0.058276,0.060871,0.026660,0.055202,0.060767,0.028123,0.059996,0.066173
0.027087,0.058270,0.059669,0.027005,0.055031,0.062059,0.029373,0.058844,0.063119
0.027444,0.054683,0.057989,0.025781,0.057382,0.062112,0.026902,0.052774,0.055894
0.030367,0.061903,0.065456,0.025672,0.056333,0.061658,0.029063,0.061038,0.062396
0.029969,0.056944,0.061408,0.029848,0.060480,0.063636,0.029753,0.055624,0.060265
0.027612,0.055739,0.061607,0.028342,0.058485,0.062255,0.025437,0.053922,0.058524
0.029418,0.056343,0.059498,0.028706,0.058912,0.067429,0.027819,0.058924,0.060044
0.025726,0.056140,0.061027,0.028586,0.056296,0.060785,0.029152,0.060847,0.061034
0.027469,0.057590,0.060664,0.026585,0.061295,0.065109,0.026225,0.054801,0.055900
0.030086,0.064043,0.069155,0.028439,0.052112,0.056445,0.028656,0.058247,0.063350
0.028279,0.058017,0.058948,0.029500,0.060534,0.067943,0.025896,0.058427,0.059149
0.026618,0.054199,0.057779,0.030353,0.055852,0.061046,0.027996,0.055528,0.059581
0.029512,0.065612,0.069469,0.028041,0.058839,0.067199,0.024989,0.058540,0.058820
0.029201,0.057787,0.062088,0.027580,0.055897,0.060331,0.030525,0.060132,0.063764
0.027811,0.060535,0.061160,0.025174,0.055378,0.057106,0.028202,0.056100,0.059943
0.028170,0.060330,0.059920,0.027973,0.056469,0.060919,0.026772,0.059406,0.061824
0.027130,0.062103,0.067759,0.026399,0.056675,0.061196,0.028522,0.061610,0.064742
0.028153,0.058584,0.062367,0.028612,0.063333,0.068441,0.025104,0.057749,0.059489
0.028870,0.060375,0.064168,0.029294,0.061980,0.067733,0.027922,0.057297,0.060125
0.028920,0.061432,0.059019,0.030846,0.059596,0.064207,0.028040,0.059040,0.062731
0.027569,0.057251,0.060493,0.027287,0.057708,0.064400,0.029112,0.058244,0.061382
0.027610,0.056036,0.058069,0.029706,0.058195,0.060649,0.027841,0.059464,0.062303
0.029573,0.059947,0.064082,0.025513,0.055538,0.059606,0.028130,0.055326,0.058194
0.028353,0.057858,0.064553,0.030147,0.061834,0.064535,0.026409,0.052272,0.055754
0.027697,0.055570,0.058918,0.025643,0.050683,0.056945,0.028669,0.058967,0.059056
0.028105,0.059737,0.063502,0.029020,0.061498,0.065146,0.027193,0.056754,0.062737
0.030482,0.058393,0.063453,0.027548,0.055207,0.058421,0.029163,0.062743,0.061373
0.028357,0.060280,0.063820,0.027809,0.057096,0.059331,0.030542,0.056599,0.059653
0.027448,0.060916,0.067613,0.026002,0.056411,0.059384,0.028091,0.057204,0.062452
0.029804,0.057508,0.060146,0.028255,0.055639,0.060294,0.027024,0.057053,0.061110
0.027199,0.056815,0.060674,0.027707,0.056789,0.060932,0.027687,0.057227,0.061975
0.027367,0.059981,0.062178,0.028961,0.057972,0.062391,0.026796,0.054677,0.057481
0.026977,0.058997,0.060876,0.028566,0.058559,0.067622,0.027316,0.054262,0.057978
0.027997,0.055794,0.060361,0.026699,0.055427,0.057619,0.027897,0.059590,0.062144
0.026874,0.059033,0.063492,0.027502,0.056922,0.063114,0.028491,0.061096,0.064020
0.028552,0.058955,0.065491,0.025312,0.055084,0.060597,0.028433,0.053182,0.063561
0.028880,0.060078,0.064963,0.027844,0.060143,0.064695,0.026973,0.057625,0.061479
0.029783,0.056861,0.060007,0.027583,0.059271,0.061093,0.027999,0.060263,0.060655
0.027463,0.058246,0.061356,0.026346,0.055704,0.058970,0.028326,0.056902,0.060075
0.027980,0.059075,0.061122,0.027219,0.056447,0.058998,0.028315,0.057610,0.063231
0.028609,0.056507,0.057624,0.026377,0.055669,0.057761,0.027724,0.062168,0.064676
0.030556,0.060871,0.061548,0.028768,0.058437,0.060915,0.026589,0.061313,0.063514
0.026925,0.056267,0.060862,0.026927,0.054034,0.060891,0.027782,0.059132,0.060636
0.028300,0.056286,0.058672,0.028878,0.056527,0.063944,0.027009,0.061004,0.062156
0.027757,0.057917,0.062651,0.027977,0.059603,0.065080,0.029148,0.059292,0.059881
0.029110,0.057116,0.060033,0.028168,0.060020,0.064037,0.029323,0.058623,0.061387
