pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.024764,0.058633,0.060165,0.028922,0.067107,0.074601,0.022299,0.055525,0.058490
0.020742,0.057612,0.058049,0.024120,0.066971,0.065353,0.021773,0.057384,0.059507
0.023088,0.057654,0.060934,0.027863,0.064730,0.063806,0.024533,0.058250,0.058756
0.024523,0.062541,0.063938,0.028957,0.071300,0.076314,0.022749,0.064447,0.060366
0.022244,0.060265,0.060301,0.025069,0.063476,0.067224,0.023225,0.060349,0.059899
0.023239,0.059542,0.060872,0.029521,0.069914,0.073512,0.022703,0.058596,0.054916
0.021731,0.058906,0.059245,0.026412,0.066728,0.069608,0.022584,0.055457,0.059114
0.021467,0.059867,0.060883,0.023814,0.064394,0.066569,0.024675,0.056215,0.057639
0.020899,0.056265,0.059951,0.027423,0.068571,0.070204,0.021306,0.060911,0.057799
0.023363,0.056601,0.056215,0.025878,0.069780,0.073308,0.024054,0.054843,0.055725
0.022197,0.058578,0.057436,0.024832,0.066888,0.070520,0.021978,0.059895,0.059417
0.022197,0.059087,0.062610,0.026081,0.069531,0.069392,0.022065,0.054306,0.054220
0.022699,0.059115,0.059430,0.028111,0.063475,0.066729,0.022948,0.056169,0.059376
0.023268,0.059660,0.059760,0.026205,0.064566,0.073249,0.022497,0.054673,0.058613
0.023893,0.060504,0.062288,0.026239,0.067685,0.071271,0.023392,0.060061,0.061505
0.023511,0.061559,0.060891,0.028064,0.065220,0.066749,0.023691,0.051994,0.053111
0.023451,0.060027,0.059475,0.026107,0.074381,0.076812,0.023211,0.060221,0.062846
0.021486,0.051199,0.050391,0.027390,0.067751,0.072587,0.024175,0.061292,0.061563
0.023414,0.057033,0.059759,0.027613,0.070759,0.069901,0.022694,0.056201,0.055853
0.021461,0.056765,0.055099,0.025526,0.062538,0.073235,0.022188,0.055720,0.055612
0.023590,0.056008,0.058944,0.027551,0.070385,0.074906,0.022443,0.056204,0.056573
0.023232,0.060162,0.061189,0.028465,0.070290,0.070732,0.022133,0.060716,0.060878
0.022452,0.059701,0.057482,0.026330,0.068206,0.071384,0.022315,0.059119,0.059675
0.022013,0.061960,0.063815,0.026548,0.065896,0.074443,0.021943,0.054829,0.055247
0.023115,0.061307,0.061735,0.027638,0.069223,0.070705,0.023041,0.059681,0.057289
0.022654,0.058378,0.056670,0.024795,0.067064,0.071322,0.024131,0.056832,0.056037
0.021893,0.059461,0.057486,0.027060,0.068746,0.068264,0.021837,0.058137,0.055055
0.023721,0.056438,0.058305,0.024363,0.066532,0.066966,0.021562,0.056381,0.055193
0.022469,0.056512,0.056762,0.027039,0.067468,0.072573,0.021437,0.061821,0.063447
0.023315,0.055091,0.056289,0.025336,0.071432,0.074441,0.022125,0.054364,0.054445
0.021247,0.055078,0.056395,0.027574,0.068248,0.069844,0.023417,0.057275,0.057767
0.022667,0.059334,0.062298,0.026891,0.068150,0.067634,0.022395,0.056233,0.056232
0.023464,0.057357,0.057721,0.025800,0.066500,0.070606,0.023165,0.061063,0.060936
0.023426,0.058003,0.058211,0.027081,0.069966,0.072564,0.022124,0.061358,0.057878
0.023468,0.062025,0.059478,0.021918,0.060222,0.061271,0.022091,0.062724,0.061960
0.024828,0.061260,0.060214,0.028010,0.062936,0.068251,0.022848,0.058651,0.056796
0.022649,0.061889,0.062056,0.025273,0.069204,0.069700,0.022511,0.060240,0.059130
0.023482,0.061205,0.060634,0.027708,0.069982,0.071575,0.023188,0.057407,0.057137
0.022903,0.060688,0.061087,0.026265,0.063211,0.061719,0.023264,0.060225,0.060121
0.021627,0.059541,0.057707,0.026801,0.066590,0.071302,0.023113,0.059617,0.057318
0.021699,0.061501,0.060590,0.027531,0.066760,0.067802,0.021803,0.059002,0.059795
0.022720,0.057166,0.058294,0.024898,0.065520,0.069060,0.020030,0.056442,0.058449
0.022522,0.060192,0.061481,0.027377,0.061391,0.064106,0.023493,0.061925,0.059198
0.022782,0.056938,0.057532,0.026013,0.067809,0.071249,0.023480,0.059289,0.061797
0.022842,0.056363,0.056469,0.025090,0.072826,0.076899,0.022616,0.059550,0.060367
