pt1_X,pt1_Y,pt1_Z,Tail_X,Tail_Y,Tail_Z,Fly_X,Fly_Y,Fly_Z
13.057009,0.405167,4.023115,12.847208,1.090522,3.611698,13.08135,0.284789,4.073831
13.057123,0.402277,4.02371,12.848342,1.086285,3.615057,13.081393,0.284769,4.073679
13.057314,0.400807,4.025204,12.848837,1.085245,3.615394,13.081587,0.284494,4.073298
13.058202,0.396964,4.027395,12.849508,1.084676,3.615674,13.081847,0.284,4.072994
13.059399,0.395613,4.033887,12.850168,1.083422,3.615059,13.082386,0.283192,4.072005
13.060241,0.393235,4.035708,12.85095,1.081971,3.613643,13.082386,0.283192,4.072005
13.06026,0.391151,4.037115,12.851534,1.081067,3.614213,13.082754,0.282462,4.071626
13.060699,0.387395,4.03714,12.852337,1.079022,3.613441,13.082948,0.282186,4.071245
13.061888,0.384019,4.03733,12.850281,1.083102,3.613368,13.082324,0.282697,4.073092
13.062782,0.381022,4.041183,12.851381,1.081338,3.611111,13.081564,0.286976,4.076836
13.063491,0.378947,4.044811,12.860476,1.059527,3.608511,13.080805,0.291253,4.080578
13.064358,0.377262,4.05039,12.861255,1.056724,3.609258,13.079714,0.293101,4.082222
13.064631,0.374533,4.05053,12.862465,1.053329,3.613613,13.079714,0.293101,4.082222
13.064935,0.372868,4.051709,12.863137,1.052562,3.613784,13.079714,0.293101,4.082222
13.065318,0.369793,4.053926,12.864037,1.051165,3.6136,13.079714,0.293101,4.082222
13.065411,0.367161,4.059134,12.862026,1.056175,3.615669,13.079714,0.293101,4.082222
13.067058,0.36154,4.060598,12.863661,1.0534,3.613363,13.079257,0.29331,4.083851
13.067218,0.357699,4.065079,12.873875,1.029546,3.610528,13.082069,0.287976,4.08055
13.06776,0.355497,4.067106,12.875414,1.025535,3.614332,13.083561,0.284713,4.077413
13.066325,0.355996,4.074375,12.876395,1.023757,3.61339,13.083561,0.284713,4.077413
13.067017,0.354583,4.076689,12.874237,1.028603,3.613302,13.084523,0.285507,4.079501
13.068804,0.351209,4.076293,12.883074,1.008426,3.608441,13.085414,0.290144,4.085178
13.072068,0.340434,4.076571,12.884584,1.003321,3.609032,13.084984,0.296848,4.091016
13.076164,0.33399,4.073923,12.885007,1.002197,3.608612,13.084554,0.30355,4.096851
13.078982,0.327285,4.069871,12.885478,1.000426,3.605985,13.083923,0.305185,4.096862
13.082051,0.320795,4.067315,12.885945,0.998883,3.605821,13.082202,0.308665,4.098515
13.082749,0.317628,4.069478,12.886117,0.996635,3.604573,13.08157,0.310301,4.098528
13.08365,0.314583,4.068681,12.886509,0.995619,3.602723,13.08025,0.312368,4.098689
13.08435,0.315298,4.069057,12.886645,0.994306,3.601573,13.07992,0.309942,4.096594
13.085552,0.31596,4.069053,12.887154,0.991173,3.600965,13.0786,0.312009,4.096756
13.086191,0.316915,4.069547,12.887264,0.990313,3.598834,13.079516,0.311591,4.093498
13.086782,0.317092,4.071026,12.887247,0.987128,3.596421,13.079516,0.311591,4.093498
13.087577,0.318702,4.071658,12.88832,0.979547,3.592877,13.080177,0.316442,4.097689
13.08741,0.320487,4.071176,12.888386,0.974976,3.588267,13.079547,0.317846,4.102292
13.088101,0.320157,4.069792,12.889801,0.967651,3.584348,13.077866,0.311231,4.091564
13.089167,0.321096,4.068672,12.892686,0.957407,3.578384,13.077866,0.311231,4.091564
13.090417,0.321805,4.065065,12.884338,0.995525,3.547228,13.077866,0.311231,4.091564
13.091482,0.321479,4.063758,12.884915,0.992758,3.541669,13.08632,0.335977,4.1105
13.092041,0.320874,4.061958,12.884762,0.990512,3.537132,13.090665,0.34804,4.110903
13.092379,0.319853,4.059513,12.884484,0.988261,3.533743,13.091442,0.343921,4.106822
13.092963,0.319604,4.057864,12.884547,0.983921,3.528343,13.09346,0.342706,4.10618
13.092598,0.320711,4.058257,12.884272,0.980672,3.523056,13.092415,0.343003,4.113149
13.092575,0.320931,4.057598,12.896839,0.944149,3.509167,13.090107,0.329598,4.103009
13.092064,0.319228,4.055953,12.892217,0.944732,3.50655,13.090107,0.329598,4.103009
