pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
5.839747,1.002053,5.286673,5.293132,1.595231,5.065117,6.347935,0.365985,5.286537
5.843223,0.999077,5.287453,5.296553,1.592268,5.065835,6.347902,0.365902,5.286357
5.846664,0.996096,5.288230,5.299948,1.589314,5.066556,6.347871,0.365821,5.286180
5.850071,0.993111,5.289003,5.303316,1.586367,5.067280,6.347841,0.365742,5.286004
5.853441,0.990121,5.289773,5.306658,1.583429,5.068008,6.347812,0.365665,5.285830
5.856775,0.987126,5.290538,5.309973,1.580498,5.068739,6.347784,0.365590,5.285658
5.860072,0.984126,5.291299,5.313259,1.577575,5.069472,6.347757,0.365517,5.285488
5.863331,0.981121,5.292057,5.316517,1.574659,5.070209,6.347731,0.365446,5.285320
5.866553,0.978110,5.292811,5.319746,1.571750,5.070950,6.347707,0.365377,5.285153
5.869736,0.975093,5.293560,5.322947,1.568848,5.071693,6.347684,0.365309,5.284988
5.872882,0.972069,5.294306,5.326119,1.565953,5.072440,6.347662,0.365244,5.284825
5.875990,0.969040,5.295049,5.329261,1.563064,5.073190,6.347641,0.365180,5.284664
5.879060,0.966003,5.295787,5.332375,1.560182,5.073943,6.347621,0.365119,5.284505
5.882093,0.962959,5.296521,5.335461,1.557306,5.074699,6.347603,0.365059,5.284347
5.885090,0.959908,5.297252,5.338518,1.554436,5.075459,6.347585,0.365001,5.284192
5.888052,0.956850,5.297979,5.341548,1.551572,5.076222,6.347569,0.364945,5.284038
5.890979,0.953783,5.298702,5.344551,1.548712,5.076988,6.347554,0.364891,5.283886
5.893872,0.950708,5.299421,5.347528,1.545859,5.077757,6.347540,0.364839,5.283735
5.896733,0.947625,5.300136,5.350480,1.543010,5.078529,6.347527,0.364789,5.283587
5.899563,0.944533,5.300847,5.353407,1.540165,5.079305,6.347516,0.364741,5.283440
5.902364,0.941432,5.301554,5.356311,1.537326,5.080084,6.347505,0.364695,5.283295
5.905138,0.938322,5.302258,5.359194,1.534490,5.080866,6.347496,0.364650,5.283152
5.907886,0.935202,5.302958,5.362056,1.531659,5.081651,6.347488,0.364608,5.283011
5.910610,0.932072,5.303654,5.364900,1.528831,5.082439,6.347481,0.364567,5.282872
5.913313,0.928932,5.304346,5.367727,1.526006,5.083231,6.347475,0.364529,5.282734
5.915996,0.925781,5.305034,5.370538,1.523185,5.084026,6.347470,0.364492,5.282598
5.918663,0.922619,5.305718,5.373336,1.520367,5.084824,6.347467,0.364457,5.282465
5.921315,0.919447,5.306399,5.376124,1.517551,5.085625,6.347465,0.364424,5.282332
5.923955,0.916262,5.307075,5.378902,1.514738,5.086429,6.347463,0.364393,5.282202
5.926586,0.913066,5.307748,5.381673,1.511927,5.087237,6.347464,0.364364,5.282074
5.929210,0.909858,5.308417,5.384441,1.509118,5.088048,6.347465,0.364337,5.281947
5.931831,0.906637,5.309082,5.387207,1.506310,5.088862,6.347467,0.364312,5.281822
5.934451,0.903404,5.309743,5.389974,1.503504,5.089679,6.347471,0.364289,5.281699
5.937073,0.900157,5.310400,5.392744,1.500698,5.090500,6.347475,0.364267,5.281578
5.939701,0.896897,5.311054,5.395522,1.497894,5.091324,6.347481,0.364248,5.281458
5.942337,0.893624,5.311703,5.398309,1.495090,5.092150,6.347488,0.364231,5.281341
5.944984,0.890336,5.312349,5.401108,1.492286,5.092981,6.347496,0.364215,5.281225
5.947646,0.887035,5.312991,5.403924,1.489482,5.093814,6.347506,0.364201,5.281111
5.950326,0.883718,5.313629,5.406758,1.486678,5.094650,6.347516,0.364189,5.280999
5.953026,0.880387,5.314263,5.409614,1.483873,5.095490,6.347528,0.364180,5.280889
5.955750,0.877040,5.314893,5.412495,1.481068,5.096333,6.347540,0.364172,5.280780
