pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.021750,0.052596,0.055425,0.026050,0.058148,0.059362,0.021215,0.051809,0.054141
0.023498,0.054218,0.053803,0.024385,0.056097,0.058041,0.020424,0.054618,0.051879
0.021155,0.050700,0.050577,0.023684,0.055320,0.055758,0.021159,0.054916,0.052833
0.020431,0.054135,0.054299,0.022727,0.056385,0.056097,0.020063,0.056307,0.053665
0.020718,0.048620,0.049860,0.022311,0.059027,0.061896,0.021128,0.054370,0.051405
0.023238,0.054365,0.051428,0.023845,0.056953,0.059472,0.020919,0.055734,0.054132
0.022009,0.052338,0.055297,0.023366,0.057223,0.058420,0.022262,0.057392,0.058279
0.021452,0.054799,0.053183,0.026839,0.060352,0.063374,0.022686,0.053163,0.052879
0.021128,0.053658,0.052118,0.024475,0.055715,0.059212,0.020182,0.055106,0.053609
0.020125,0.053256,0.052773,0.023663,0.061340,0.064526,0.020534,0.060401,0.055506
0.021147,0.058141,0.056440,0.025051,0.058398,0.059643,0.021274,0.053711,0.050248
0.021346,0.053527,0.054559,0.022957,0.058953,0.057566,0.020416,0.061681,0.058035
0.021929,0.057492,0.054009,0.022823,0.057676,0.058218,0.022380,0.059462,0.054927
0.021065,0.053819,0.053151,0.023333,0.055610,0.058442,0.020758,0.053273,0.051730
0.022306,0.056154,0.052038,0.024113,0.058533,0.060596,0.021278,0.054125,0.052641
0.021749,0.056881,0.055303,0.023384,0.056983,0.059409,0.021250,0.058503,0.054704
0.020043,0.051328,0.052215,0.024402,0.057650,0.059021,0.019965,0.055046,0.053365
0.021511,0.056183,0.054512,0.023280,0.065475,0.068250,0.020763,0.054963,0.054725
0.022290,0.053196,0.052799,0.025198,0.056997,0.059964,0.020279,0.057052,0.051758
0.020986,0.056856,0.055742,0.024745,0.055002,0.054200,0.022498,0.056181,0.051185
0.020220,0.054604,0.053822,0.022574,0.060052,0.057614,0.019960,0.055264,0.052125
0.021130,0.057271,0.054061,0.022118,0.059132,0.059549,0.022151,0.059459,0.056791
0.019822,0.058748,0.057310,0.022792,0.054658,0.057543,0.019928,0.055073,0.051658
0.022032,0.058220,0.055951,0.024125,0.055874,0.056997,0.022273,0.056625,0.055983
0.022122,0.056896,0.053603,0.024060,0.057424,0.056381,0.021054,0.055972,0.053206
0.021870,0.053305,0.056622,0.022244,0.054040,0.056221,0.021652,0.064446,0.059015
0.023502,0.052258,0.051189,0.022289,0.060860,0.061513,0.022237,0.056062,0.053440
0.019846,0.054569,0.051037,0.023437,0.053086,0.056115,0.022263,0.053910,0.051958
0.021047,0.053356,0.053220,0.023975,0.059797,0.062038,0.021576,0.061397,0.059841
0.021022,0.054623,0.055105,0.023078,0.057440,0.059631,0.021378,0.059713,0.059640
0.019620,0.057107,0.057903,0.023690,0.059710,0.061810,0.023472,0.061804,0.060451
0.019444,0.053040,0.052002,0.024916,0.058231,0.058452,0.021944,0.057300,0.056956
0.021630,0.048776,0.051050,0.025107,0.059957,0.060085,0.020310,0.058182,0.053947
0.021292,0.056461,0.054439,0.024494,0.057089,0.059748,0.021130,0.055901,0.051499
0.020133,0.051775,0.049519,0.024116,0.054283,0.053369,0.021155,0.051862,0.052144
0.020895,0.053892,0.051995,0.022855,0.060205,0.060902,0.020942,0.055551,0.054941
0.021902,0.054618,0.054687,0.023465,0.058996,0.059118,0.021277,0.060499,0.060492
0.021980,0.051718,0.054007,0.021653,0.055360,0.052440,0.021562,0.054035,0.050165
0.021206,0.056512,0.054671,0.021990,0.055119,0.056325,0.020947,0.060158,0.056243
0.021961,0.057022,0.056589,0.023731,0.062594,0.063383,0.021605,0.058558,0.054175
