pt1_X,pt1_Y,pt1_Z,Tail_X,Tail_Y,Tail_Z,Fly_X,Fly_Y,Fly_Z
10.114168,0.375194,8.050462,10.379517,1.107045,7.832493,10.017023,0.193482,8.019254
10.1121,0.370416,8.051083,10.376202,1.109202,7.833827,10.018447,0.189751,8.017309
10.109501,0.359723,8.04781,10.374598,1.108521,7.833986,10.018371,0.189452,8.017094
10.10892,0.355861,8.046814,10.370996,1.111333,7.838105,10.018314,0.188773,8.017131
10.107282,0.349506,8.044733,10.368072,1.112587,7.841623,10.018909,0.187557,8.016351
10.104002,0.338059,8.041358,10.365284,1.110401,7.841298,10.018933,0.187536,8.016468
10.101447,0.337648,8.045901,10.360449,1.121941,7.844774,10.018728,0.186618,8.015938
10.097852,0.334752,8.048109,10.359915,1.115534,7.840534,10.018704,0.186638,8.015822
10.094668,0.334081,8.051233,10.356261,1.110007,7.839094,10.018647,0.185959,8.015858
10.094449,0.329419,8.050894,10.351645,1.100158,7.829075,10.018724,0.186258,8.016074
10.092282,0.326492,8.051627,10.346359,1.074052,7.815222,10.018848,0.186517,8.016523
10.088543,0.317227,8.045277,10.334248,1.077068,7.820736,10.014561,0.194745,8.023544
10.087335,0.316567,8.04805,10.33571,1.062597,7.811511,10.018316,0.188748,8.019143
10.0854,0.310871,8.049677,10.335103,1.061793,7.816432,10.018629,0.188871,8.018515
10.082102,0.312053,8.054162,10.331264,1.047212,7.809014,10.018039,0.190447,8.019159
10.079934,0.306582,8.053315,10.328961,1.0373,7.803858,10.018291,0.191325,8.019922
10.078683,0.302438,8.053402,10.328898,1.036756,7.805285,10.016284,0.194409,8.023492
10.077332,0.301884,8.056815,10.321553,1.047137,7.812419,10.015737,0.195584,8.024505
10.076534,0.300912,8.058925,10.318012,1.042687,7.80813,10.015713,0.195604,8.024388
10.074942,0.301206,8.062214,10.311543,1.045701,7.807625,10.013952,0.198083,8.029313
10.074193,0.298907,8.062463,10.309768,1.041833,7.80248,10.013687,0.19792,8.030175
10.071627,0.296659,8.062432,10.307549,1.03872,7.800818,10.015126,0.194599,8.026149
10.069683,0.295571,8.063389,10.301686,1.031794,7.79413,10.016424,0.192521,8.020963
10.068041,0.295588,8.062758,10.298616,1.029946,7.789516,10.016926,0.19251,8.019258
10.064661,0.294249,8.061136,10.296099,1.027098,7.7864,10.01669,0.192685,8.020101
10.062084,0.296346,8.061676,10.290104,1.028178,7.784575,10.016477,0.19284,8.021061
10.060106,0.296288,8.060617,10.285142,1.023423,7.781165,10.014913,0.195902,8.024639
10.058211,0.294975,8.057852,10.274131,1.037382,7.788896,10.014753,0.196377,8.025697
10.057488,0.291798,8.052027,10.270753,1.043563,7.79268,10.013184,0.192856,8.020128
10.056941,0.288697,8.046955,10.267672,1.049475,7.797916,10.015831,0.197173,8.030237
10.054984,0.288179,8.042261,10.264697,1.044104,7.792288,10.015831,0.197173,8.030237
10.053982,0.283288,8.035897,10.258842,1.029824,7.780004,10.01181,0.187465,8.016251
