pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
10.115926,0.387790,8.042226,10.017794,0.191187,8.021647,10.374878,1.136735,7.831347
10.114118,0.384523,8.041567,10.017723,0.191302,8.021532,10.371579,1.132827,7.829572
10.112306,0.381283,8.040903,10.017651,0.191416,8.021411,10.368255,1.128958,7.827774
10.110490,0.378071,8.040232,10.017578,0.191529,8.021285,10.364907,1.125132,7.825953
10.108670,0.374887,8.039555,10.017503,0.191642,8.021152,10.361534,1.121348,7.824108
10.106846,0.371731,8.038872,10.017426,0.191754,8.021014,10.358137,1.117610,7.822239
10.105018,0.368603,8.038183,10.017348,0.191865,8.020870,10.354715,1.113917,7.820347
10.103185,0.365502,8.037488,10.017268,0.191975,8.020720,10.351268,1.110273,7.818431
10.101349,0.362429,8.036786,10.017187,0.192084,8.020564,10.347797,1.106678,7.816492
10.099509,0.359384,8.036079,10.017104,0.192193,8.020402,10.344302,1.103133,7.814530
10.097665,0.356366,8.035365,10.017020,0.192301,8.020235,10.340781,1.099640,7.812544
10.095816,0.353376,8.034646,10.016934,0.192408,8.020061,10.337237,1.096201,7.810535
10.093964,0.350414,8.033920,10.016846,0.192514,8.019882,10.333667,1.092816,7.808502
10.092108,0.347480,8.033188,10.016757,0.192619,8.019697,10.330073,1.089487,7.806446
10.090247,0.344573,8.032450,10.016667,0.192724,8.019506,10.326455,1.086215,7.804366
10.088383,0.341694,8.031706,10.016575,0.192828,8.019309,10.322812,1.083000,7.802263
10.086514,0.338843,8.030955,10.016481,0.192931,8.019106,10.319144,1.079845,7.800136
10.084642,0.336019,8.030199,10.016386,0.193034,8.018897,10.315452,1.076750,7.797986
10.082765,0.333223,8.029436,10.016290,0.193135,8.018683,10.311735,1.073716,7.795812
10.080885,0.330455,8.028668,10.016191,0.193236,8.018463,10.307994,1.070744,7.793615
10.079000,0.327715,8.027893,10.016092,0.193336,8.018236,10.304228,1.067835,7.791395
10.077112,0.325002,8.027112,10.015990,0.193435,8.018004,10.300437,1.064990,7.789151
10.075219,0.322318,8.026325,10.015888,0.193534,8.017766,10.296622,1.062209,7.786883
10.073322,0.319660,8.025532,10.015783,0.193632,8.017523,10.292782,1.059493,7.784592
10.071422,0.317031,8.024733,10.015678,0.193728,8.017273,10.288918,1.056844,7.782278
10.069517,0.314429,8.023927,10.015570,0.193825,8.017017,10.285029,1.054260,7.779940
10.067608,0.311855,8.023116,10.015461,0.193920,8.016756,10.281116,1.051744,7.777579
10.065695,0.309309,8.022298,10.015351,0.194015,8.016489,10.277178,1.049296,7.775194
10.063778,0.306791,8.021474,10.015239,0.194108,8.016216,10.273215,1.046915,7.772786
10.061858,0.304300,8.020644,10.015125,0.194201,8.015937,10.269228,1.044603,7.770354
10.059933,0.301837,8.019808,10.015010,0.194294,8.015652,10.265216,1.042360,7.767899
10.058004,0.299402,8.018966,10.014894,0.194385,8.015361,10.261180,1.040187,7.765420
10.056071,0.296994,8.018118,10.014776,0.194476,8.015065,10.257119,1.038083,7.762918
10.054134,0.294614,8.017264,10.014656,0.194566,8.014762,10.253034,1.036049,7.760393
10.052193,0.292262,8.016403,10.014535,0.194655,8.014454,10.248924,1.034085,7.757844
