pt1_X,pt1_Y,pt1_Z,Tail_X,Tail_Y,Tail_Z,Fly_X,Fly_Y,Fly_Z
1.94633,1.461544,3.021319,2.283316,2.12931,2.898051,1.327768,0.20616,3.283871
1.942885,1.460665,3.024835,2.277434,2.121361,2.893232,1.327994,0.206932,3.284712
1.939607,1.468801,3.039465,2.270362,2.117104,2.894081,1.327816,0.206421,3.28441
1.935491,1.464201,3.037604,2.262707,2.115712,2.898884,1.32774,0.206653,3.284018
1.927845,1.451708,3.032059,2.261724,2.11612,2.906309,1.327873,0.206026,3.283588
1.919714,1.437181,3.025515,2.257317,2.110481,2.904148,1.327908,0.205784,3.283669
1.916466,1.434557,3.026113,2.254239,2.107804,2.906062,1.327606,0.206433,3.284435
1.91321,1.432337,3.032612,2.246523,2.098402,2.905459,1.327695,0.206109,3.284284
1.910796,1.431469,3.034234,2.24097,2.090552,2.902637,1.327577,0.206332,3.283582
1.909111,1.433049,3.037547,2.238205,2.086525,2.901354,1.327689,0.206705,3.284069
1.905067,1.431153,3.040585,2.236723,2.085874,2.903637,1.327731,0.206714,3.284379
1.896691,1.425182,3.046728,2.235692,2.084764,2.907193,1.327603,0.206151,3.284026
1.893059,1.422438,3.048927,2.229805,2.078311,2.907927,1.327739,0.205806,3.284005
1.887578,1.413557,3.047805,2.225047,2.08187,2.918667,1.327685,0.206736,3.28425
1.88227,1.405855,3.04535,2.221692,2.078935,2.917365,1.327827,0.206641,3.284457
1.880173,1.40544,3.0506,2.218371,2.075773,2.916143,1.327514,0.206476,3.284176
1.877411,1.404146,3.056732,2.21734,2.074664,2.919697,1.327823,0.206672,3.284638
1.875244,1.403277,3.058643,2.208829,2.061729,2.913584,1.327867,0.206369,3.284358
1.872199,1.402166,3.061297,2.203597,2.057754,2.915985,1.32761,0.206403,3.284254
1.866539,1.394889,3.061269,2.198642,2.052931,2.913539,1.327781,0.206068,3.283329
1.862525,1.39381,3.070141,2.193189,2.044512,2.910006,1.327652,0.205818,3.283565
1.85796,1.390773,3.073196,2.187741,2.043895,2.915655,1.327867,0.206369,3.284358
1.852172,1.381305,3.068782,2.180468,2.038084,2.922476,1.327821,0.20639,3.284229
1.849646,1.380157,3.072438,2.178782,2.03825,2.927421,1.328078,0.206356,3.284333
1.847425,1.379901,3.081669,2.176361,2.03431,2.927964,1.327773,0.206129,3.28369
1.845697,1.379333,3.084604,2.174683,2.034315,2.933516,1.327988,0.206681,3.284483
1.844143,1.380058,3.089836,2.170235,2.030156,2.93858,1.327696,0.206956,3.284297
1.838649,1.370718,3.095934,2.165635,2.025398,2.937782,1.32761,0.206403,3.284254
1.833521,1.362422,3.094446,2.16169,2.019231,2.936385,1.327783,0.20635,3.283738
1.831182,1.360855,3.097078,2.160983,2.022747,2.941586,1.327735,0.206684,3.284198
1.829074,1.360567,3.100764,2.159061,2.032499,2.954705,1.327825,0.206359,3.284048
1.825352,1.362501,3.109587,2.156995,2.034364,2.963643,1.327656,0.206381,3.284383
1.819049,1.352584,3.112284,2.152448,2.029202,2.963363,1.328126,0.206023,3.283873
1.816845,1.34998,3.11529,2.148052,2.023498,2.960701,1.327871,0.206338,3.284177
1.814934,1.348684,3.119067,2.144048,2.017631,2.959758,1.327821,0.20639,3.284229
