Sparse format CI-smoothed 3D data
122	9	1098
1	1	-0.744598
2	1	-0.747190
3	1	-0.749680
4	1	-0.752071
5	1	-0.754362
6	1	-0.756552
7	1	-0.758642
8	1	-0.760632
9	1	-0.762521
10	1	-0.764311
11	1	-0.766000
12	1	-0.767588
13	1	-0.769076
14	1	-0.770463
15	1	-0.771750
16	1	-0.772936
17	1	-0.774020
18	1	-0.775004
19	1	-0.775887
20	1	-0.776668
21	1	-0.777348
22	1	-0.777926
23	1	-0.778403
24	1	-0.778778
25	1	-0.779052
26	1	-0.779224
27	1	-0.779294
28	1	-0.779264
29	1	-0.779132
30	1	-0.778900
31	1	-0.778567
32	1	-0.778134
33	1	-0.777602
34	1	-0.776971
35	1	-0.776242
36	1	-0.775415
37	1	-0.774493
38	1	-0.773475
39	1	-0.772364
40	1	-0.771159
41	1	-0.769863
42	1	-0.768478
43	1	-0.767005
44	1	-0.765446
45	1	-0.763803
46	1	-0.762078
47	1	-0.760274
48	1	-0.758393
49	1	-0.756437
50	1	-0.754411
51	1	-0.752316
52	1	-0.750157
53	1	-0.747935
54	1	-0.745656
55	1	-0.743321
56	1	-0.740936
57	1	-0.738504
58	1	-0.736030
59	1	-0.733516
60	1	-0.730968
61	1	-0.728390
62	1	-0.725787
63	1	-0.723162
64	1	-0.720521
65	1	-0.717869
66	1	-0.715210
67	1	-0.712548
68	1	-0.709889
69	1	-0.707238
70	1	-0.704598
71	1	-0.701976
72	1	-0.699375
73	1	-0.696800
74	1	-0.694256
75	1	-0.691747
76	1	-0.689277
77	1	-0.686851
78	1	-0.684473
79	1	-0.682146
80	1	-0.679875
81	1	-0.677662
82	1	-0.675511
83	1	-0.673426
84	1	-0.671408
85	1	-0.669462
86	1	-0.667589
87	1	-0.665792
88	1	-0.664073
89	1	-0.662434
90	1	-0.660877
91	1	-0.659402
92	1	-0.658013
93	1	-0.656709
94	1	-0.655492
95	1	-0.654363
96	1	-0.653322
97	1	-0.652371
98	1	-0.651510
99	1	-0.650739
100	1	-0.650059
101	1	-0.649471
102	1	-0.648973
103	1	-0.648568
104	1	-0.648254
105	1	-0.648032
106	1	-0.647901
107	1	-0.647863
108	1	-0.647917
109	1	-0.648063
110	1	-0.648301
111	1	-0.648631
112	1	-0.649052
113	1	-0.649566
114	1	-0.650172
115	1	-0.650870
116	1	-0.651659
117	1	-0.652541
118	1	-0.653514
119	1	-0.654580
120	1	-0.655737
121	1	-0.656986
122	1	-0.658327
1	2	0.472974
2	2	0.475971
3	2	0.478721
4	2	0.481224
5	2	0.483480
6	2	0.485488
7	2	0.487248
8	2	0.488762
9	2	0.490027
10	2	0.491046
11	2	0.491817
12	2	0.492340
13	2	0.492616
14	2	0.492645
15	2	0.492426
16	2	0.491960
17	2	0.491246
18	2	0.490286
19	2	0.489079
20	2	0.487624
21	2	0.485924
22	2	0.483978
23	2	0.481786
24	2	0.479349
25	2	0.476667
26	2	0.473742
27	2	0.470574
28	2	0.467165
29	2	0.463514
30	2	0.459625
31	2	0.455497
32	2	0.451134
33	2	0.446537
34	2	0.441707
35	2	0.436648
36	2	0.431362
37	2	0.425853
38	2	0.420122
39	2	0.414175
40	2	0.408014
41	2	0.401645
42	2	0.395071
43	2	0.388298
44	2	0.381330
45	2	0.374173
46	2	0.366834
47	2	0.359318
48	2	0.351633
49	2	0.343785
50	2	0.335781
51	2	0.327631
52	2	0.319340
53	2	0.310920
54	2	0.302377
55	2	0.293721
56	2	0.284963
57	2	0.276112
58	2	0.267177
59	2	0.258170
60	2	0.249102
61	2	0.239983
62	2	0.230825
63	2	0.221639
64	2	0.212438
65	2	0.203232
66	2	0.194034
67	2	0.184857
68	2	0.175711
