pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
-0.731338,0.239639,12.384424,-1.001111,0.961801,12.300435,-0.605133,-0.159359,12.265309
-0.728925,0.231520,12.384536,-0.999268,0.951548,12.299535,-0.605184,-0.158968,12.265578
-0.726497,0.223365,12.384602,-0.997370,0.941260,12.298599,-0.605236,-0.158565,12.265852
-0.724060,0.215181,12.384620,-0.995422,0.930956,12.297626,-0.605291,-0.158151,12.266131
-0.721616,0.206975,12.384591,-0.993426,0.920656,12.296618,-0.605348,-0.157726,12.266416
-0.719170,0.198756,12.384515,-0.991385,0.910379,12.295573,-0.605407,-0.157289,12.266705
-0.716726,0.190531,12.384392,-0.989302,0.900146,12.294492,-0.605467,-0.156840,12.267000
-0.714287,0.182308,12.384222,-0.987181,0.889977,12.293374,-0.605530,-0.156381,12.267300
-0.711857,0.174095,12.384005,-0.985025,0.879894,12.292221,-0.605595,-0.155909,12.267605
-0.709441,0.165899,12.383742,-0.982837,0.869918,12.291031,-0.605662,-0.155426,12.267916
-0.707043,0.157729,12.383431,-0.980621,0.860068,12.289805,-0.605730,-0.154932,12.268231
-0.704665,0.149592,12.383073,-0.978379,0.850366,12.288543,-0.605801,-0.154426,12.268552
-0.702312,0.141495,12.382668,-0.976116,0.840833,12.287245,-0.605874,-0.153908,12.268878
-0.699989,0.133447,12.382216,-0.973834,0.831488,12.285911,-0.605949,-0.153380,12.269209
-0.697697,0.125455,12.381717,-0.971536,0.822350,12.284540,-0.606026,-0.152839,12.269545
-0.695442,0.117526,12.381171,-0.969227,0.813439,12.283133,-0.606105,-0.152287,12.269886
-0.693226,0.109668,12.380578,-0.966909,0.804772,12.281690,-0.606185,-0.151724,12.270233
-0.691053,0.101887,12.379938,-0.964585,0.796367,12.280211,-0.606268,-0.151149,12.270584
-0.688926,0.094191,12.379251,-0.962258,0.788239,12.278696,-0.606353,-0.150563,12.270941
-0.686849,0.086586,12.378517,-0.959931,0.780404,12.277144,-0.606440,-0.149965,12.271303
-0.684824,0.079079,12.377736,-0.957608,0.772875,12.275556,-0.606529,-0.149356,12.271670
-0.682855,0.071676,12.376908,-0.955291,0.765665,12.273932,-0.606620,-0.148735,12.272042
-0.680944,0.064384,12.376033,-0.952983,0.758786,12.272272,-0.606713,-0.148102,12.272420
-0.679095,0.057207,12.375111,-0.950687,0.752247,12.270576,-0.606808,-0.147459,12.272803
-0.677308,0.050151,12.374142,-0.948404,0.746057,12.268843,-0.606905,-0.146803,12.273190
-0.675588,0.043223,12.373126,-0.946138,0.740224,12.267074,-0.607004,-0.146136,12.273583
-0.673935,0.036426,12.372063,-0.943891,0.734754,12.265269,-0.607105,-0.145458,12.273982
-0.672353,0.029766,12.370953,-0.941665,0.729651,12.263428,-0.607208,-0.144768,12.274385
-0.670843,0.023246,12.369796,-0.939462,0.724920,12.261551,-0.607313,-0.144067,12.274793
-0.669406,0.016872,12.368592,-0.937284,0.720563,12.259637,-0.607420,-0.143354,12.275207
-0.668045,0.010647,12.367341,-0.935133,0.716582,12.257687,-0.607529,-0.142630,12.275626
-0.666760,0.004574,12.366043,-0.933011,0.712977,12.255701,-0.607640,-0.141894,12.276050
-0.665554,-0.001343,12.364697,-0.930920,0.709749,12.253679,-0.607753,-0.141147,12.276479
-0.664427,-0.007100,12.363305,-0.928860,0.706897,12.251621,-0.607868,-0.140388,12.276913
-0.663380,-0.012696,12.361866,-0.926833,0.704419,12.249526,-0.607986,-0.139618,12.277353
-0.662415,-0.018127,12.360380,-0.924841,0.702313,12.247395,-0.608105,-0.138836,12.277798
-0.661532,-0.023392,12.358847,-0.922885,0.700578,12.245228,-0.608226,-0.138043,12.278247
-0.660732,-0.028488,12.357267,-0.920965,0.699211,12.243025,-0.608349,-0.137238,12.278702
-0.660015,-0.033413,12.355640,-0.919083,0.698209,12.240786,-0.608474,-0.136422,12.279163
-0.659383,-0.038166,12.353966,-0.917239,0.697570,12.238510,-0.608601,-0.135595,12.279628
-0.658835,-0.042745,12.352244,-0.915435,0.697291,12.236199,-0.608731,-0.134755,12.280098
-0.658373,-0.047149,12.350476,-0.913671,0.697369,12.233851,-0.608862,-0.133905,12.280574
-0.657996,-0.051377,12.348661,-0.911947,0.697803,12.231466,-0.608995,-0.133042,12.281055
-0.657705,-0.055428,12.346799,-0.910264,0.698588,12.229046,-0.609130,-0.132169,12.281541
-0.657499,-0.059301,12.344890,-0.908623,0.699724,12.226590,-0.609268,-0.131284,12.282032
-0.657380,-0.062995,12.342933,-0.907023,0.701208,12.224097,-0.609407,-0.130387,12.282528
-0.657347,-0.066511,12.340930,-0.905465,0.703039,12.221568,-0.609548,-0.129479,12.283030
-0.657400,-0.069847,12.338880,-0.903950,0.705215,12.219003,-0.609691,-0.128559,12.283537
-0.657540,-0.073003,12.336783,-0.902477,0.707734,12.216401,-0.609837,-0.127628,12.284048
-0.657767,-0.075979,12.334638,-0.901047,0.710596,12.213764,-0.609984,-0.126685,12.284565
-0.658080,-0.078775,12.332447,-0.899659,0.713799,12.211090,-0.610133,-0.125731,12.285088
-0.658480,-0.081391,12.330209,-0.898315,0.717344,12.208380,-0.610285,-0.124766,12.285615
-0.658967,-0.083825,12.327924,-0.897013,0.721229,12.205634,-0.610438,-0.123789,12.286147
-0.659540,-0.086080,12.325591,-0.895754,0.725454,12.202852,-0.610593,-0.122800,12.286685
-0.660200,-0.088153,12.323212,-0.894538,0.730019,12.200033,-0.610751,-0.121800,12.287228
-0.660947,-0.090046,12.320786,-0.893365,0.734924,12.197179,-0.610910,-0.120788,12.287776
-0.661780,-0.091758,12.318312,-0.892235,0.740169,12.194288,-0.611072,-0.119765,12.288329
-0.662700,-0.093290,12.315792,-0.891148,0.745753,12.191361,-0.611235,-0.118731,12.288887
-0.663707,-0.094640,12.313225,-0.890104,0.751677,12.188397,-0.611400,-0.117685,12.289451
