pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.020058,0.048482,0.036879,0.020917,0.046322,0.034141,0.021844,0.049449,0.035825
0.022074,0.048821,0.033620,0.020337,0.045911,0.036258,0.020220,0.051855,0.036385
0.021250,0.049632,0.035475,0.021570,0.045434,0.035824,0.019612,0.050993,0.038789
0.020989,0.050021,0.035806,0.021264,0.045141,0.034984,0.022363,0.050364,0.035524
0.022175,0.047110,0.036220,0.021383,0.044049,0.035035,0.022491,0.048477,0.034012
0.022954,0.049187,0.035843,0.021015,0.046918,0.034032,0.020374,0.048863,0.036232
0.022342,0.049687,0.035634,0.020489,0.049582,0.036610,0.019573,0.051026,0.035777
0.021859,0.049794,0.034563,0.021116,0.046333,0.034477,0.024282,0.048789,0.036571
0.022634,0.048857,0.035998,0.021536,0.050021,0.032049,0.022651,0.052039,0.036126
0.021683,0.052320,0.036122,0.021485,0.044660,0.034031,0.021621,0.047304,0.032378
0.021833,0.052858,0.037169,0.021884,0.044167,0.033242,0.022115,0.050068,0.034022
0.021364,0.047755,0.033704,0.020130,0.044552,0.032036,0.020490,0.048339,0.035604
0.022438,0.048294,0.034086,0.020491,0.046492,0.033781,0.021835,0.050302,0.033807
0.022485,0.048340,0.036544,0.019488,0.041675,0.032618,0.020909,0.052135,0.035573
0.021771,0.046932,0.034434,0.019887,0.046978,0.035667,0.021464,0.051880,0.038578
0.022101,0.048568,0.033818,0.021446,0.048771,0.037679,0.022575,0.052997,0.039920
0.022791,0.048504,0.034557,0.021206,0.045421,0.034737,0.021712,0.050732,0.036784
0.022313,0.053480,0.038997,0.022830,0.047718,0.034017,0.023760,0.042629,0.032022
0.021215,0.049018,0.038179,0.021758,0.045887,0.033451,0.021672,0.051634,0.036770
0.023398,0.050460,0.036199,0.022305,0.048582,0.035875,0.020581,0.048790,0.035253
0.020876,0.048096,0.036070,0.023121,0.048867,0.037877,0.021811,0.045311,0.034478
0.021896,0.044423,0.033772,0.022034,0.045812,0.033678,0.021339,0.049250,0.033854
0.021493,0.046723,0.035685,0.021905,0.046346,0.035415,0.021892,0.052069,0.036568
0.020633,0.053055,0.038218,0.021638,0.049549,0.036219,0.019909,0.046866,0.034282
0.023114,0.048769,0.036358,0.021018,0.048886,0.037277,0.022047,0.052523,0.036965
0.024364,0.052239,0.036000,0.022748,0.050450,0.034831,0.021122,0.050595,0.036122
0.022509,0.052133,0.037832,0.023471,0.047882,0.036585,0.020908,0.049496,0.034617
0.021554,0.047975,0.036027,0.022447,0.047217,0.034441,0.022177,0.050060,0.036439
0.021554,0.052138,0.036507,0.021382,0.043470,0.033332,0.020741,0.050246,0.035361
0.020853,0.049354,0.036423,0.019183,0.051476,0.037288,0.022186,0.051419,0.037050
0.021106,0.046730,0.034883,0.021275,0.051953,0.035189,0.021407,0.048568,0.034213
0.023517,0.051149,0.035889,0.021772,0.049051,0.035997,0.022921,0.049721,0.037558
0.021685,0.048612,0.038039,0.020987,0.046584,0.033872,0.020956,0.050829,0.035647
0.021307,0.048213,0.034647,0.022356,0.043475,0.032309,0.021041,0.045770,0.034542
0.021850,0.050934,0.036862,0.020180,0.046549,0.034318,0.022588,0.049613,0.036352
0.022942,0.046819,0.035019,0.020368,0.042239,0.033278,0.021872,0.052248,0.034999
0.021785,0.054377,0.039013,0.021740,0.051442,0.037814,0.020702,0.047483,0.035284
0.019715,0.047700,0.035196,0.022499,0.047447,0.035570,0.021431,0.051710,0.036455
0.021362,0.047673,0.035058,0.022526,0.050561,0.037324,0.021913,0.052307,0.036068
0.021664,0.048579,0.034219,0.020890,0.047287,0.034979,0.022089,0.051088,0.037273
0.021415,0.049950,0.034823,0.020113,0.046850,0.036584,0.022253,0.051391,0.037216
0.022940,0.051113,0.037372,0.020904,0.044376,0.034909,0.021637,0.049437,0.036270
0.020680,0.050948,0.038859,0.022371,0.048714,0.037183,0.021277,0.044898,0.032678
0.021255,0.048014,0.037273,0.022876,0.047414,0.034882,0.020998,0.051837,0.035097
0.020983,0.047399,0.036682,0.020906,0.049010,0.034933,0.022000,0.052484,0.038119
0.022854,0.047627,0.035907,0.021540,0.052138,0.036804,0.023519,0.050491,0.036942
0.021430,0.049972,0.036118,0.022059,0.047537,0.036321,0.021168,0.048686,0.035917
0.021545,0.049432,0.033893,0.021471,0.045189,0.033674,0.021954,0.048725,0.033898
0.021206,0.049121,0.035630,0.022399,0.046307,0.035193,0.021677,0.046429,0.037604
0.022573,0.048975,0.034951,0.022651,0.044433,0.035121,0.022860,0.048937,0.035162
0.021947,0.051502,0.038642,0.019642,0.045871,0.034269,0.023332,0.055145,0.039369
0.022651,0.047829,0.035475,0.022810,0.047153,0.037777,0.022626,0.049045,0.035108
0.019704,0.050086,0.035824,0.021984,0.048903,0.035573,0.022863,0.050034,0.038287
0.021534,0.050190,0.035619,0.021685,0.044660,0.032325,0.022714,0.050194,0.035030
