pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.029354,0.067568,0.060837,0.025156,0.060092,0.055579,0.025503,0.059201,0.052692
0.030287,0.067979,0.059996,0.026238,0.059287,0.058889,0.024689,0.057631,0.050974
0.032503,0.069417,0.062770,0.026801,0.060998,0.056723,0.021736,0.054085,0.048193
0.029539,0.071629,0.063879,0.027900,0.059816,0.055439,0.024399,0.056509,0.050689
0.028978,0.071877,0.063473,0.023720,0.055894,0.055507,0.022684,0.052059,0.051129
0.029541,0.067770,0.064093,0.025532,0.062138,0.056330,0.023730,0.056406,0.051029
0.030279,0.070497,0.061241,0.026915,0.061732,0.059592,0.022821,0.052884,0.050957
0.028449,0.071431,0.066951,0.027326,0.061290,0.053621,0.023332,0.055260,0.052299
0.029732,0.068357,0.066223,0.026498,0.057187,0.051092,0.024514,0.054748,0.051006
0.031752,0.070797,0.066130,0.025454,0.059700,0.055514,0.024163,0.056092,0.051667
0.029681,0.070575,0.063790,0.026030,0.058485,0.054396,0.023307,0.053368,0.049142
0.028768,0.067747,0.065300,0.024859,0.055564,0.053537,0.021017,0.058558,0.053206
0.030445,0.071575,0.068370,0.027194,0.057771,0.058132,0.024104,0.057973,0.052861
0.027604,0.067824,0.059541,0.027906,0.057647,0.055292,0.022614,0.056733,0.051529
0.028155,0.080038,0.072540,0.025988,0.059251,0.057828,0.024011,0.055839,0.051122
0.030329,0.070353,0.066163,0.024600,0.058165,0.054746,0.026844,0.058616,0.053646
0.032448,0.073760,0.063819,0.026443,0.063741,0.058382,0.025466,0.058686,0.054141
0.028348,0.070936,0.066009,0.027369,0.061448,0.060425,0.024787,0.056947,0.051699
0.030362,0.070355,0.063784,0.026034,0.057675,0.054389,0.025763,0.056906,0.050237
0.031090,0.071087,0.063246,0.026371,0.056044,0.053795,0.024165,0.053141,0.047881
0.029707,0.068013,0.063732,0.027221,0.061681,0.055942,0.023483,0.054884,0.052530
0.028836,0.074323,0.067916,0.024804,0.058102,0.055208,0.022306,0.054909,0.049884
0.030455,0.070844,0.064786,0.026529,0.063895,0.057919,0.025414,0.056345,0.052690
0.029689,0.069939,0.066665,0.026527,0.061616,0.057059,0.022397,0.060513,0.053604
0.030426,0.066357,0.062540,0.025646,0.056007,0.057481,0.023808,0.055101,0.052479
