Sparse format CI-smoothed 3D data
89	9	801
1	1	-1.348201
2	1	-1.355798
3	1	-1.363242
4	1	-1.370535
5	1	-1.377677
6	1	-1.384666
7	1	-1.391504
8	1	-1.398190
9	1	-1.404724
10	1	-1.411107
11	1	-1.417338
12	1	-1.423416
13	1	-1.429343
14	1	-1.435119
15	1	-1.440742
16	1	-1.446214
17	1	-1.451534
18	1	-1.456702
19	1	-1.461719
20	1	-1.466584
21	1	-1.471299
22	1	-1.475863
23	1	-1.480277
24	1	-1.484541
25	1	-1.488657
26	1	-1.492624
27	1	-1.496445
28	1	-1.500120
29	1	-1.503650
30	1	-1.507037
31	1	-1.510283
32	1	-1.513390
33	1	-1.516360
34	1	-1.519196
35	1	-1.521899
36	1	-1.524474
37	1	-1.526923
38	1	-1.529250
39	1	-1.531459
40	1	-1.533554
41	1	-1.535540
42	1	-1.537420
43	1	-1.539200
44	1	-1.540886
45	1	-1.542482
46	1	-1.543995
47	1	-1.545429
48	1	-1.546792
49	1	-1.548089
50	1	-1.549327
51	1	-1.550512
52	1	-1.551650
53	1	-1.552747
54	1	-1.553810
55	1	-1.554845
56	1	-1.555859
57	1	-1.556856
58	1	-1.557844
59	1	-1.558827
60	1	-1.559810
61	1	-1.560800
62	1	-1.561800
63	1	-1.562816
64	1	-1.563850
65	1	-1.564908
66	1	-1.565993
67	1	-1.567107
68	1	-1.568255
69	1	-1.569438
70	1	-1.570658
71	1	-1.571918
72	1	-1.573219
73	1	-1.574563
74	1	-1.575951
75	1	-1.577383
76	1	-1.578862
77	1	-1.580386
78	1	-1.581957
79	1	-1.583576
80	1	-1.585242
81	1	-1.586956
82	1	-1.588717
83	1	-1.590527
84	1	-1.592384
85	1	-1.594290
86	1	-1.596244
87	1	-1.598245
88	1	-1.600295
89	1	-1.602393
1	2	0.080917
2	2	0.078685
3	2	0.076473
4	2	0.074281
5	2	0.072110
6	2	0.069958
7	2	0.067826
8	2	0.065714
9	2	0.063623
10	2	0.061551
11	2	0.059500
12	2	0.057468
13	2	0.055457
14	2	0.053466
15	2	0.051494
16	2	0.049543
17	2	0.047612
18	2	0.045701
19	2	0.043810
20	2	0.041939
21	2	0.040088
22	2	0.038257
23	2	0.036446
24	2	0.034655
25	2	0.032885
26	2	0.031134
27	2	0.029403
28	2	0.027693
29	2	0.026002
30	2	0.024332
31	2	0.022681
32	2	0.021051
33	2	0.019441
34	2	0.017851
35	2	0.016280
36	2	0.014730
37	2	0.013200
38	2	0.011690
39	2	0.010200
40	2	0.008730
41	2	0.007281
42	2	0.005851
43	2	0.004441
44	2	0.003051
45	2	0.001682
46	2	0.000332
47	2	-0.000997
48	2	-0.002307
49	2	-0.003596
50	2	-0.004865
51	2	-0.006115
52	2	-0.007344
53	2	-0.008553
54	2	-0.009742
55	2	-0.010911
56	2	-0.012060
57	2	-0.013189
58	2	-0.014298
59	2	-0.015387
60	2	-0.016456
61	2	-0.017505
62	2	-0.018533
63	2	-0.019542
64	2	-0.020530
65	2	-0.021499
66	2	-0.022447
67	2	-0.023376
68	2	-0.024284
69	2	-0.025172
70	2	-0.026041
71	2	-0.026889
72	2	-0.027717
73	2	-0.028525
74	2	-0.029313
75	2	-0.030081
76	2	-0.030829
77	2	-0.031557
78	2	-0.032265
79	2	-0.032952
80	2	-0.033620
81	2	-0.034268
82	2	-0.034895
83	2	-0.035503
84	2	-0.036090
85	2	-0.036658
86	2	-0.037205
87	2	-0.037732
88	2	-0.038239
89	2	-0.038727
1	3	0.859472
2	3	0.864839
3	3	0.870152
4	3	0.875410
5	3	0.880614
6	3	0.885763
7	3	0.890858
8	3	0.895898
9	3	0.900884
10	3	0.905816
11	3	0.910693
12	3	0.915515
13	3	0.920283
14	3	0.924997
15	3	0.929656
16	3	0.934261
17	3	0.938811
18	3	0.943307
19	3	0.947749
20	3	0.952136
21	3	0.956468
22	3	0.960746
23	3	0.964970
24	3	0.969139
25	3	0.973254
26	3	0.977314
27	3	0.981320
28	3	0.985271
29	3	0.989168
30	3	0.993011
31	3	0.996799
32	3	1.000532
33	3	1.004212
34	3	1.007836
35	3	1.011406
36	3	1.014922
37	3	1.018384
38	3	1.021790
39	3	1.025143
40	3	1.028441
41	3	1.031684
42	3	1.034873
43	3	1.038008
44	3	1.041088
45	3	1.044114
46	3	1.047085
47	3	1.050002
48	3	1.052864
49	3	1.055672
50	3	1.058426
51	3	1.061125
52	3	1.063769
53	3	1.066360
54	3	1.068895
55	3	1.071376
56	3	1.073803
57	3	1.076176
58	3	1.078493
59	3	1.080757
60	3	1.082966
61	3	1.085120
62	3	1.087220
63	3	1.089266
64	3	1.091257
65	3	1.093194
66	3	1.095076
67	3	1.096904
68	3	1.098677
69	3	1.100396
70	3	1.102061
71	3	1.103671
72	3	1.105226
73	3	1.106728
74	3	1.108174
75	3	1.109567
76	3	1.110904
77	3	1.112188
78	3	1.113417
79	3	1.114591
80	3	1.115711
81	3	1.116776
82	3	1.117788
83	3	1.118744
84	3	1.119646
85	3	1.120494
86	3	1.121287
87	3	1.122026
88	3	1.122711
89	3	1.123340
1	4	-1.297197
2	4	-1.303287
3	4	-1.309367
4	4	-1.315437
5	4	-1.321497
6	4	-1.327547
7	4	-1.333587
8	4	-1.339618
9	4	-1.345638
10	4	-1.351649
11	4	-1.357649
12	4	-1.363640
13	4	-1.369620
14	4	-1.375591
15	4	-1.381552
16	4	-1.387503
17	4	-1.393444
18	4	-1.399375
19	4	-1.405296
20	4	-1.411207
21	4	-1.417108
22	4	-1.422999
23	4	-1.428881
24	4	-1.434752
25	4	-1.440614
26	4	-1.446465
27	4	-1.452307
28	4	-1.458139
29	4	-1.463961
30	4	-1.469773
31	4	-1.475575
32	4	-1.481367
33	4	-1.487149
34	4	-1.492921
35	4	-1.498683
36	4	-1.504435
37	4	-1.510178
38	4	-1.515910
39	4	-1.521633
40	4	-1.527345
41	4	-1.533048
42	4	-1.538741
43	4	-1.544424
44	4	-1.550097
45	4	-1.555760
46	4	-1.561413
47	4	-1.567056
48	4	-1.572689
49	4	-1.578312
50	4	-1.583926
51	4	-1.589529
52	4	-1.595122
53	4	-1.600706
54	4	-1.606280
55	4	-1.611843
56	4	-1.617397
57	4	-1.622941
58	4	-1.628475
59	4	-1.633999
60	4	-1.639513
61	4	-1.645017
62	4	-1.650511
63	4	-1.655995
64	4	-1.661470
65	4	-1.666934
66	4	-1.672389
67	4	-1.677833
68	4	-1.683268
69	4	-1.688693
70	4	-1.694107
71	4	-1.699512
72	4	-1.704907
73	4	-1.710292
74	4	-1.715667
75	4	-1.721032
76	4	-1.726388
77	4	-1.731733
78	4	-1.737068
79	4	-1.742394
80	4	-1.747709
81	4	-1.753015
82	4	-1.758310
83	4	-1.763596
84	4	-1.768872
85	4	-1.774138
86	4	-1.779394
87	4	-1.784640
88	4	-1.789876
89	4	-1.795102
1	5	0.642905
2	5	0.644757
3	5	0.646541
4	5	0.648258
5	5	0.649907
6	5	0.651488
7	5	0.653002
8	5	0.654448
9	5	0.655826
10	5	0.657136
11	5	0.658379
12	5	0.659554
13	5	0.660662
14	5	0.661701
15	5	0.662673
16	5	0.663578
17	5	0.664414
18	5	0.665183
19	5	0.665885
20	5	0.666518
21	5	0.667084
22	5	0.667582
23	5	0.668012
24	5	0.668375
25	5	0.668670
26	5	0.668898
27	5	0.669057
28	5	0.669149
29	5	0.669174
30	5	0.669130
31	5	0.669019
32	5	0.668840
33	5	0.668594
34	5	0.668279
35	5	0.667897
36	5	0.667448
37	5	0.666931
38	5	0.666346
39	5	0.665693
40	5	0.664972
41	5	0.664184
42	5	0.663329
43	5	0.662405
44	5	0.661414
45	5	0.660355
46	5	0.659228
47	5	0.658034
48	5	0.656772
49	5	0.655442
50	5	0.654045
51	5	0.652580
52	5	0.651047
53	5	0.649447
54	5	0.647779
55	5	0.646043
56	5	0.644239
57	5	0.642368
58	5	0.640429
59	5	0.638422
60	5	0.636348
61	5	0.634206
62	5	0.631996
63	5	0.629719
64	5	0.627374
65	5	0.624961
66	5	0.622480
67	5	0.619932
68	5	0.617316
69	5	0.614632
70	5	0.611881
71	5	0.609062
72	5	0.606175
73	5	0.603221
74	5	0.600199
75	5	0.597109
76	5	0.593952
77	5	0.590726
78	5	0.587433
79	5	0.584073
80	5	0.580645
81	5	0.577149
82	5	0.573585
83	5	0.569954
84	5	0.566254
85	5	0.562488
86	5	0.558653
87	5	0.554751
88	5	0.550781
89	5	0.546744
1	6	0.342435
2	6	0.352799
3	6	0.363040
4	6	0.373158
5	6	0.383155
6	6	0.393028
7	6	0.402779
8	6	0.412408
9	6	0.421914
10	6	0.431297
11	6	0.440557
12	6	0.449695
13	6	0.458711
14	6	0.467603
15	6	0.476373
16	6	0.485019
17	6	0.493543
18	6	0.501943
19	6	0.510220
20	6	0.518374
21	6	0.526404
22	6	0.534310
23	6	0.542091
24	6	0.549748
25	6	0.557281
26	6	0.564688
27	6	0.571970
28	6	0.579127
29	6	0.586157
30	6	0.593060
31	6	0.599837
32	6	0.606486
33	6	0.613007
34	6	0.619399
35	6	0.625663
36	6	0.631797
37	6	0.637800
38	6	0.643673
39	6	0.649415
40	6	0.655024
41	6	0.660501
42	6	0.665845
43	6	0.671055
44	6	0.676131
45	6	0.681071
46	6	0.685876
47	6	0.690544
48	6	0.695075
49	6	0.699468
50	6	0.703723
51	6	0.707839
52	6	0.711816
53	6	0.715652
