pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.027627,0.057605,0.064810,0.031599,0.062911,0.071562,0.031395,0.065435,0.071235
0.030206,0.060118,0.065464,0.029528,0.062577,0.069469,0.025984,0.062324,0.071616
0.029549,0.061222,0.066449,0.036616,0.068680,0.080993,0.028126,0.060712,0.066988
0.030245,0.060995,0.067639,0.028476,0.058821,0.069594,0.028902,0.058972,0.065645
0.029962,0.064994,0.071789,0.028652,0.058426,0.066979,0.027445,0.057480,0.066196
0.026372,0.058514,0.063567,0.032705,0.065406,0.073212,0.028584,0.058788,0.066077
0.030475,0.062380,0.070991,0.033680,0.068348,0.081387,0.028811,0.060662,0.067884
0.029395,0.061545,0.071217,0.031154,0.065238,0.070195,0.030513,0.062004,0.064601
0.027786,0.062833,0.072894,0.032033,0.065564,0.076797,0.028720,0.059869,0.065041
0.028539,0.056710,0.065218,0.029936,0.068087,0.075260,0.028522,0.061343,0.070374
0.029498,0.062965,0.071002,0.032870,0.067528,0.077973,0.027409,0.062527,0.069290
0.028100,0.056540,0.065892,0.030666,0.056983,0.068822,0.030812,0.061679,0.071514
0.027544,0.058343,0.069709,0.031834,0.064487,0.069591,0.027224,0.058601,0.063842
0.028325,0.062938,0.066850,0.031140,0.064138,0.076035,0.028034,0.060792,0.066245
0.029106,0.063808,0.070971,0.029583,0.064897,0.076887,0.027941,0.064587,0.069743
0.027094,0.060132,0.066000,0.029023,0.063057,0.068286,0.030582,0.062945,0.070353
0.029416,0.063794,0.071140,0.032541,0.061824,0.072657,0.028703,0.058117,0.065818
0.029881,0.063005,0.070128,0.031564,0.069198,0.079669,0.028311,0.065227,0.072167
0.027773,0.059423,0.068380,0.031218,0.065346,0.075363,0.027914,0.059994,0.063156
0.029684,0.061448,0.068427,0.030247,0.062647,0.073803,0.030293,0.061840,0.073163
0.027870,0.060821,0.067900,0.030574,0.066230,0.076541,0.027844,0.059652,0.065060
