pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.026155,0.054796,0.055543,0.044689,0.094419,0.092867,0.028533,0.060096,0.058491
0.024607,0.057749,0.056349,0.040868,0.089725,0.090053,0.028355,0.058712,0.057883
0.027663,0.060951,0.056422,0.042528,0.094136,0.089719,0.026817,0.058979,0.057306
0.028798,0.054961,0.054383,0.040832,0.091313,0.093212,0.027510,0.057975,0.057394
0.025969,0.057460,0.056376,0.041123,0.089124,0.087899,0.028975,0.056962,0.057424
0.025986,0.055154,0.056227,0.041288,0.089880,0.091549,0.028031,0.059548,0.058200
0.026182,0.057609,0.055018,0.041848,0.094106,0.094979,0.026552,0.059666,0.060343
0.026799,0.061856,0.060703,0.041997,0.092083,0.094242,0.028971,0.062578,0.060700
0.025266,0.054237,0.054757,0.043960,0.091851,0.090728,0.026084,0.055466,0.054338
0.026763,0.056379,0.054188,0.039819,0.085543,0.090839,0.028341,0.057439,0.056024
0.024768,0.059866,0.058230,0.040262,0.088373,0.088352,0.027137,0.056654,0.056619
0.028596,0.060694,0.062908,0.043719,0.092282,0.088532,0.025931,0.058557,0.058280
0.027486,0.056428,0.056282,0.042943,0.085998,0.087623,0.027034,0.061479,0.060352
0.029044,0.055020,0.054146,0.041922,0.094621,0.095531,0.028382,0.060964,0.059474
0.025080,0.053872,0.055583,0.045319,0.087061,0.091720,0.028706,0.057026,0.056524
0.026165,0.053927,0.054288,0.043856,0.090010,0.095009,0.026183,0.058637,0.059225
0.026528,0.056925,0.055437,0.041616,0.091668,0.091421,0.027246,0.055974,0.054909
0.027379,0.053721,0.053996,0.042487,0.089555,0.090922,0.026818,0.062181,0.060600
0.025816,0.055127,0.054075,0.039351,0.090840,0.096256,0.027169,0.054333,0.055604
0.026572,0.060827,0.057997,0.040322,0.082774,0.084367,0.027313,0.060551,0.056733
0.024928,0.053034,0.052624,0.042511,0.088295,0.089997,0.025712,0.051983,0.052728
0.025440,0.059614,0.056502,0.043491,0.083909,0.086134,0.027958,0.059400,0.057043
0.026845,0.057690,0.058949,0.038625,0.092769,0.091353,0.027357,0.058589,0.055662
0.027495,0.059609,0.058541,0.041396,0.089842,0.089270,0.025239,0.057226,0.059369
0.026199,0.053457,0.051582,0.041553,0.087268,0.092930,0.024990,0.056627,0.054760
0.025973,0.052006,0.053369,0.041383,0.095182,0.095989,0.027719,0.058390,0.056026
0.029586,0.059270,0.059919,0.042372,0.089315,0.094518,0.028087,0.054114,0.054038
0.026861,0.054009,0.054632,0.043537,0.089432,0.095782,0.027547,0.055531,0.054750
0.028135,0.056945,0.056572,0.043943,0.086081,0.090254,0.026918,0.055968,0.055319
0.027016,0.055874,0.056511,0.044651,0.083201,0.084509,0.029193,0.065283,0.063172
0.025707,0.057914,0.056022,0.045574,0.092402,0.091464,0.028721,0.062625,0.060551
0.025397,0.054319,0.053328,0.044548,0.090169,0.091407,0.024891,0.054164,0.051108
0.027608,0.057567,0.057128,0.041411,0.088015,0.092206,0.026510,0.055005,0.056481
0.026969,0.059440,0.058471,0.042475,0.087793,0.087603,0.026284,0.055323,0.054510
0.028034,0.060133,0.057627,0.040540,0.088301,0.089020,0.029769,0.057290,0.056240
0.027232,0.058668,0.059653,0.047354,0.096697,0.095566,0.027957,0.059791,0.056567
0.029124,0.059195,0.058811,0.045103,0.089739,0.095328,0.027126,0.060608,0.057774
0.029143,0.058568,0.059921,0.041994,0.092121,0.093813,0.027613,0.062810,0.058389
0.026140,0.053983,0.054054,0.044315,0.083261,0.088328,0.026183,0.054590,0.055030
0.027768,0.054174,0.053876,0.044253,0.095621,0.099720,0.026867,0.059362,0.056775
0.024492,0.052582,0.054079,0.039219,0.090209,0.092893,0.026660,0.057010,0.053034
0.025159,0.059802,0.058220,0.042854,0.090007,0.092218,0.026563,0.059447,0.056652
0.025866,0.052979,0.052468,0.042451,0.091667,0.093306,0.027432,0.063344,0.061714
0.027523,0.057076,0.053162,0.045273,0.091730,0.089437,0.027976,0.060652,0.059998
0.027931,0.056054,0.057876,0.044767,0.094788,0.099073,0.028882,0.061680,0.061563
