pt1_X,pt1_Y,pt1_Z,Tail_X,Tail_Y,Tail_Z,Fly_X,Fly_Y,Fly_Z
-1.843856,0.240007,4.855213,-1.558814,1.037715,4.579117,-1.95401,-0.076782,4.776179
-1.847221,0.231808,4.855069,-1.565905,1.024292,4.5735,-1.953236,-0.078495,4.775218
-1.852172,0.219013,4.854798,-1.580532,0.99229,4.56319,-1.952714,-0.078167,4.77634
-1.85596,0.212261,4.861769,-1.59023,0.935179,4.621687,-1.952286,-0.078152,4.77586
-1.859507,0.202047,4.859346,-1.600305,0.924508,4.628274,-1.952348,-0.081619,4.772674
-1.86467,0.188354,4.86212,-1.597941,0.930808,4.629013,-1.952804,-0.079651,4.774065
-1.868591,0.180678,4.865072,-1.601625,0.925626,4.626598,-1.953308,-0.080376,4.771199
-1.872328,0.172099,4.863106,-1.603454,0.92308,4.625654,-1.954291,-0.079077,4.769408
-1.877428,0.158648,4.862294,-1.605379,0.920705,4.622212,-1.955339,-0.076288,4.764688
-1.882793,0.145782,4.8632,-1.607221,0.91765,4.620969,-1.957271,-0.072204,4.756058
-1.885592,0.136774,4.865095,-1.61018,0.914407,4.61756,-1.957329,-0.069388,4.758491
-1.889716,0.125926,4.863695,-1.614586,0.907174,4.612236,-1.956644,-0.072442,4.764287
-1.896365,0.10924,4.859289,-1.620468,0.896989,4.607249,-1.956334,-0.073074,4.767736
-1.898657,0.102992,4.858806,-1.623903,0.89258,4.603872,-1.962462,-0.081694,4.762536
-1.902503,0.09309,4.855,-1.628392,0.886887,4.597789,-1.961606,-0.082204,4.764945
-1.908423,0.078942,4.852415,-1.633809,0.877857,4.592764,-1.961526,-0.081266,4.767086
-1.912172,0.069397,4.854151,-1.646209,0.852357,4.583443,-1.961557,-0.08137,4.766553
-1.914898,0.063171,4.85201,-1.656354,0.830922,4.576623,-1.961649,-0.080674,4.766118
-1.917634,0.056494,4.847609,-1.667536,0.806726,4.568859,-1.964577,-0.082134,4.762607
-1.922952,0.046208,4.841397,-1.677882,0.785574,4.560454,-1.967032,-0.081224,4.756175
-1.926026,0.038388,4.838511,-1.674299,0.795401,4.560137,-1.967183,-0.078723,4.757003
-1.928456,0.030997,4.835372,-1.678137,0.789977,4.555859,-1.967793,-0.072741,4.755655
-1.930574,0.021406,4.835454,-1.679619,0.787766,4.553872,-1.967948,-0.067249,4.759807
-1.934267,0.011789,4.831329,-1.683387,0.783118,4.548827,-1.967784,-0.073714,4.754667
-1.936383,0.00634,4.824738,-1.685889,0.779954,4.544,-1.965036,-0.074385,4.749851
-1.937123,0.004068,4.819943,-1.688215,0.777251,4.542489,-1.965895,-0.075889,4.745109
-1.938083,0.003426,4.815098,-1.691372,0.771582,4.539365,-1.965981,-0.075507,4.744402
-1.935795,0.011982,4.808838,-1.693723,0.76844,4.536479,-1.966116,-0.075959,4.742086
-1.935347,0.017826,4.805029,-1.696775,0.764446,4.531518,-1.966345,-0.076721,4.738168
-1.936146,0.017591,4.801736,-1.698823,0.76146,4.528159,-1.966894,-0.076219,4.731344
-1.936775,0.017272,4.8002,-1.70249,0.756463,4.523077,-1.966434,-0.073896,4.72823
-1.937961,0.015292,4.798138,-1.706472,0.74995,4.518282,-1.967208,-0.07311,4.727242
-1.938501,0.014506,4.798358,-1.710892,0.742802,4.512929,-1.967997,-0.072704,4.725629
-1.938764,0.013107,4.798467,-1.714505,0.737479,4.507692,-1.965886,-0.069274,4.728885
-1.937944,0.013189,4.799182,-1.716793,0.733516,4.503454,-1.963664,-0.067477,4.731765
-1.938855,0.012209,4.79941,-1.718722,0.727923,4.499068,-1.962833,-0.066739,4.735256
-1.939123,0.013274,4.801787,-1.720358,0.724374,4.495289,-1.96275,-0.066461,4.736681
-1.942237,0.007143,4.802228,-1.720361,0.724866,4.489028,-1.962041,-0.064124,4.740369
-1.944403,0.006139,4.802245,-1.720697,0.721283,4.484393,-1.96208,-0.062248,4.741991
-1.945508,0.007593,4.80315,-1.721949,0.718648,4.481853,-1.962162,-0.05985,4.74362
-1.947059,0.008308,4.803465,-1.723953,0.71602,4.47675,-1.962251,-0.057141,4.745518
-1.948219,0.008329,4.802442,-1.729793,0.707336,4.470073,-1.959491,-0.04957,4.753723
-1.949642,0.008298,4.801518,-1.727525,0.715493,4.469794,-1.956634,-0.044675,4.760206
-1.950753,0.007252,4.799977,-1.727801,0.720519,4.467613,-1.954713,-0.040205,4.76214
-1.951322,0.006752,4.799586,-1.727127,0.73011,4.466129,-1.954659,-0.040694,4.76231
-1.95244,0.006016,4.798313,-1.728422,0.736766,4.463107,-1.953403,-0.037077,4.762875
-1.952852,0.006266,4.796683,-1.732158,0.737382,4.454988,-1.9513,-0.034004,4.765673
-1.95222,0.008516,4.794963,-1.734659,0.737104,4.44809,-1.951298,-0.035667,4.763791
-1.952985,0.007054,4.793459,-1.736774,0.735891,4.446172,-1.954214,-0.036085,4.761623
