pt1_X,pt1_Y,pt1_Z,Tail_X,Tail_Y,Tail_Z,Fly_X,Fly_Y,Fly_Z
-2.405246,0.573929,6.143013,-2.167834,1.309109,5.976624,-2.566472,-0.072831,6.295552
-2.407669,0.570935,6.141091,-2.16036,1.327585,5.979068,-2.566037,-0.072083,6.29558
-2.410754,0.566609,6.139781,-2.157869,1.335961,5.978379,-2.566114,-0.072347,6.295776
-2.414519,0.561214,6.138294,-2.15577,1.341725,5.979476,-2.566849,-0.073316,6.294658
-2.417028,0.55711,6.137412,-2.156023,1.340502,5.982366,-2.566402,-0.072419,6.295042
-2.419189,0.554222,6.136941,-2.175788,1.299364,5.973421,-2.566225,-0.072557,6.296029
-2.421351,0.549556,6.137071,-2.184195,1.279531,5.970841,-2.566794,-0.073154,6.294625
-2.426028,0.537724,6.142818,-2.194338,1.257583,5.967805,-2.566081,-0.07271,6.295471
-2.429346,0.532457,6.141533,-2.207982,1.227042,5.967741,-2.566201,-0.07151,6.295905
-2.432173,0.526971,6.141013,-2.223105,1.192056,5.964779,-2.566113,-0.071425,6.296523
-2.434446,0.521835,6.142534,-2.215717,1.207989,5.975728,-2.566346,-0.071664,6.296215
-2.438825,0.510421,6.148731,-2.209667,1.22271,5.980229,-2.566479,-0.072991,6.294989
-2.442555,0.502848,6.148041,-2.199215,1.248615,5.991275,-2.565861,-0.072813,6.295362
-2.444722,0.497998,6.150203,-2.195154,1.258002,5.995805,-2.566699,-0.073502,6.2946
-2.447913,0.487981,6.15712,-2.187318,1.276619,6.003883,-2.566155,-0.072145,6.295519
-2.451954,0.479633,6.160104,-2.18088,1.294677,6.009141,-2.566286,-0.071957,6.296247
-2.454903,0.473153,6.159486,-2.196462,1.254635,6.002416,-2.566493,-0.073333,6.294572
-2.456592,0.468675,6.160157,-2.207791,1.226277,6.003406,-2.566002,-0.071523,6.296021
-2.459294,0.462078,6.159892,-2.217498,1.200454,5.999417,-2.566685,-0.07316,6.295018
-2.464412,0.449643,6.15869,-2.224141,1.180483,5.996241,-2.566851,-0.073509,6.294596
-2.468168,0.43776,6.159525,-2.232532,1.159376,5.996906,-2.566054,-0.07264,6.295808
-2.470179,0.427516,6.163845,-2.242788,1.129971,5.993288,-2.566082,-0.079205,6.292581
-2.473563,0.417525,6.167923,-2.252536,1.108579,5.99665,-2.565629,-0.078401,6.295597
-2.476644,0.409863,6.168364,-2.257427,1.092992,5.995424,-2.565177,-0.076295,6.308333
-2.479391,0.399597,6.170839,-2.256887,1.095699,5.99463,-2.564386,-0.075278,6.30923
-2.482535,0.390143,6.172625,-2.255616,1.097908,5.993226,-2.564805,-0.075776,6.308726
-2.487388,0.37741,6.177353,-2.256882,1.096477,5.993032,-2.565129,-0.076316,6.308444
-2.488739,0.370017,6.184409,-2.257745,1.096143,5.994281,-2.566325,-0.066787,6.30079
-2.491168,0.361699,6.182892,-2.258521,1.092682,5.99405,-2.566733,-0.067266,6.29764
-2.495557,0.347326,6.18278,-2.259718,1.08659,5.993741,-2.566967,-0.067505,6.297331
-2.498478,0.334008,6.182813,-2.262283,1.079074,5.989905,-2.5664,-0.063743,6.300866
-2.500661,0.322735,6.182892,-2.264705,1.075208,5.98905,-2.566123,-0.063185,6.301034
-2.50363,0.312505,6.185017,-2.266103,1.070382,5.988502,-2.571918,-0.065922,6.296147
-2.506499,0.301325,6.190296,-2.267634,1.065288,5.987868,-2.571728,-0.064755,6.295969
-2.508201,0.290504,6.191608,-2.268231,1.061776,5.986649,-2.56502,-0.061188,6.302132
-2.510706,0.27852,6.193396,-2.269187,1.058069,5.986225,-2.574643,-0.080008,6.2857
-2.51309,0.267239,6.193362,-2.269556,1.05085,5.983164,-2.573314,-0.079975,6.286017
-2.515241,0.255534,6.19542,-2.27035,1.050137,5.986225,-2.56259,-0.065013,6.297365
-2.516759,0.245434,6.2027,-2.271107,1.04944,5.98796,-2.562586,-0.061692,6.300055
-2.517671,0.235232,6.209544,-2.272062,1.043893,5.989182,-2.564806,-0.058677,6.298128
-2.520593,0.220839,6.213134,-2.272225,1.039055,5.98734,-2.565241,-0.056483,6.295408
-2.522303,0.208616,6.211876,-2.287064,1.003554,5.982019,-2.567677,-0.062603,6.292119
-2.523636,0.197411,6.213217,-2.293794,0.973878,5.979111,-2.562096,-0.045982,6.299164
-2.524161,0.188433,6.21825,-2.302762,0.952866,5.975493,-2.561879,-0.045423,6.301865
-2.525197,0.18129,6.219402,-2.308181,0.93805,5.980382,-2.560551,-0.047349,6.308879
-2.529035,0.165175,6.218575,-2.313292,0.919138,5.982442,-2.560551,-0.047349,6.308879
-2.529629,0.151172,6.226233,-2.31674,0.902148,5.986825,-2.560551,-0.047349,6.308879
-2.530347,0.138824,6.231726,-2.319358,0.888213,5.9852,-2.560551,-0.047349,6.308879
-2.531317,0.129657,6.235993,-2.316699,0.868803,6.010013,-2.560547,-0.044031,6.311568
-2.534242,0.115539,6.238116,-2.317115,0.856126,6.006337,-2.560758,-0.037957,6.314243
-2.535784,0.101579,6.238123,-2.318059,0.860061,6.010807,-2.563895,-0.039862,6.309169
-2.538349,0.087658,6.234169,-2.317691,0.849103,6.010856,-2.564328,-0.037665,6.306453
-2.539767,0.079215,6.236678,-2.317154,0.85001,6.017957,-2.567189,-0.04683,6.304486
-2.541911,0.064654,6.242163,-2.316282,0.851859,6.028417,-2.563868,-0.038511,6.30535
-2.543411,0.050557,6.250521,-2.315329,0.853257,6.036034,-2.572361,-0.049836,6.301312
-2.545394,0.033452,6.253901,-2.310988,0.855653,6.040792,-2.571212,-0.049594,6.311207
-2.548428,0.020075,6.255892,-2.308775,0.836107,6.035784,-2.574778,-0.056518,6.31414
-2.549625,0.009455,6.260859,-2.307512,0.850044,6.063601,-2.570297,-0.005622,6.360712
-2.552123,-0.003005,6.262352,-2.327784,0.801357,6.062324,-2.583896,-0.020475,6.356452
-2.553434,-0.013836,6.259623,-2.337883,0.769087,6.064022,-2.573589,-0.007893,6.381264
-2.554638,-0.024521,6.255242,-2.341479,0.746114,6.061002,-2.57497,-0.015267,6.376553
-2.554901,-0.0308,6.25553,-2.343515,0.726008,6.055851,-2.57496,-0.00865,6.381905
-2.55647,-0.038665,6.256555,-2.344013,0.717418,6.054966,-2.574729,-0.001474,6.389951
-2.555013,-0.038694,6.256238,-2.34234,0.713928,6.058268,-2.572264,0.015908,6.410601
-2.551204,-0.034014,6.257857,-2.340904,0.710897,6.060779,-2.572264,0.015908,6.410601
-2.54685,-0.027301,6.257956,-2.33919,0.708249,6.056964,-2.57205,0.009871,6.407961
-2.544898,-0.022599,6.257558,-2.334266,0.721104,6.058112,-2.570718,0.013216,6.410957
-2.543959,-0.017782,6.256486,-2.326388,0.739886,6.067883,-2.568713,0.035351,6.41937
-2.545318,-0.018074,6.256073,-2.316134,0.763376,6.069325,-2.568036,0.037076,6.427486
-2.548466,-0.019861,6.255282,-2.309042,0.779002,6.073083,-2.568468,0.055676,6.438046
-2.550271,-0.020877,6.256069,-2.30155,0.796865,6.07619,-2.572007,0.071145,6.447472
-2.552075,-0.021395,6.257166,-2.306928,0.784808,6.073446,-2.576003,0.063128,6.445007
-2.554105,-0.017949,6.260549,-2.312494,0.768728,6.073036,-2.57599,0.072991,6.452982
-2.555877,-0.01877,6.260133,-2.321919,0.743703,6.070969,-2.57708,0.083364,6.463315
-2.556976,-0.018754,6.260367,-2.327114,0.729938,6.069861,-2.577516,0.083545,6.454097
-2.558184,-0.019692,6.261694,-2.334426,0.71215,6.067263,-2.584399,0.088003,6.443983
-2.560268,-0.025477,6.261252,-2.33957,0.710983,6.065963,-2.58929,0.086962,6.439761
-2.561109,-0.026995,6.260636,-2.344821,0.699367,6.063369,-2.588818,0.095971,6.446636
-2.561119,-0.023561,6.264107,-2.345875,0.698177,6.062047,-2.58501,0.104121,6.458558
-2.562038,-0.024267,6.262392,-2.34697,0.696673,6.060863,-2.584996,0.11069,6.463875
-2.562636,-0.02444,6.262691,-2.348167,0.695547,6.059206,-2.584468,0.154412,6.503727
-2.562609,-0.024372,6.263028,-2.349682,0.693898,6.057265,-2.584887,0.159881,6.503693
-2.563126,-0.024857,6.263,-2.350785,0.692729,6.055831,-2.59045,0.155854,6.495247
-2.562917,-0.02327,6.264028,-2.352692,0.696888,6.061517,-2.607271,0.157087,6.490017
-2.56315,-0.022895,6.264217,-2.354159,0.708004,6.069107,-2.617545,0.139477,6.456308
-2.563886,-0.023466,6.264241,-2.352563,0.727716,6.076922,-2.623072,0.148575,6.458492
-2.563779,-0.023073,6.265779,-2.350003,0.738582,6.074578,-2.626865,0.147014,6.451906
-2.564014,-0.023102,6.266556,-2.345372,0.759513,6.08195,-2.637494,0.152588,6.440728
-2.563691,-0.021553,6.268481,-2.34213,0.771933,6.083341,-2.613272,0.191769,6.464019
-2.563869,-0.020734,6.269592,-2.336605,0.812069,6.106595,-2.628794,0.184556,6.447328
