pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.019187,0.049437,0.052881,0.021357,0.053832,0.059118,0.021799,0.055598,0.054007
0.021412,0.059502,0.060119,0.022431,0.051598,0.055141,0.023109,0.056469,0.056715
0.022513,0.053846,0.056655,0.022984,0.056890,0.059726,0.022064,0.056519,0.055808
0.022216,0.054100,0.059475,0.024568,0.054326,0.058836,0.022393,0.058218,0.059410
0.022603,0.054167,0.055627,0.022794,0.051755,0.052318,0.023476,0.055632,0.058991
0.019919,0.051161,0.054271,0.022993,0.051697,0.054341,0.024069,0.060219,0.060211
0.020558,0.056363,0.057907,0.022088,0.051910,0.057774,0.022395,0.057256,0.057559
0.023278,0.052160,0.055708,0.022542,0.054529,0.055759,0.021862,0.062594,0.059435
0.021579,0.055683,0.056581,0.022487,0.052619,0.058817,0.021478,0.054520,0.059115
0.022622,0.054578,0.055207,0.022801,0.057220,0.059681,0.023413,0.050525,0.054071
0.022358,0.054171,0.056881,0.023794,0.052449,0.056684,0.022116,0.053173,0.053102
0.022411,0.055825,0.056923,0.022464,0.054286,0.059714,0.021175,0.051347,0.054264
0.021470,0.054891,0.055934,0.022227,0.052481,0.055359,0.022370,0.056954,0.057686
0.022098,0.055032,0.057515,0.022331,0.053381,0.060200,0.022493,0.059316,0.060093
0.022714,0.051094,0.052165,0.024061,0.052891,0.058962,0.021552,0.061480,0.064427
0.023030,0.057550,0.060483,0.022287,0.054773,0.058503,0.023144,0.058107,0.060408
0.022885,0.059968,0.062202,0.021803,0.053527,0.061358,0.022471,0.055870,0.056495
0.023054,0.056450,0.060323,0.022189,0.053413,0.057942,0.023720,0.051340,0.052672
0.022264,0.052185,0.055201,0.021708,0.053509,0.054212,0.020434,0.057550,0.060921
0.022641,0.053941,0.055331,0.022587,0.054417,0.056638,0.022947,0.058887,0.060668
0.025193,0.053140,0.056246,0.021582,0.056713,0.063185,0.022716,0.057720,0.060489
0.022570,0.052055,0.056788,0.021828,0.059452,0.059864,0.021710,0.055200,0.056042
0.021703,0.055905,0.057372,0.022554,0.056705,0.061170,0.022037,0.057097,0.060314
0.022811,0.051167,0.054316,0.022611,0.052001,0.055490,0.022208,0.054322,0.057982
0.022636,0.054665,0.056050,0.023332,0.055343,0.057804,0.021393,0.055905,0.053949
0.021497,0.055908,0.059305,0.021712,0.055644,0.059390,0.021410,0.060521,0.060831
0.023041,0.054639,0.058880,0.023783,0.051433,0.055375,0.023312,0.059551,0.058154
0.021593,0.055899,0.053417,0.021910,0.053966,0.058968,0.022035,0.059618,0.060319
0.021938,0.056339,0.055257,0.023741,0.054264,0.058231,0.020384,0.057743,0.059030
0.022318,0.055679,0.058464,0.024993,0.052748,0.055551,0.021760,0.053564,0.054864
0.023329,0.057008,0.058533,0.021912,0.059223,0.059970,0.020858,0.058729,0.058578
0.022543,0.055779,0.058554,0.021926,0.050911,0.057079,0.020707,0.054719,0.056147
0.022235,0.054531,0.056669,0.023558,0.056627,0.061240,0.021957,0.055937,0.056622
0.022671,0.055061,0.057973,0.023054,0.052279,0.054590,0.021129,0.058057,0.057719
0.021732,0.056816,0.058404,0.023165,0.052977,0.054167,0.021803,0.054152,0.055917
0.023105,0.056742,0.057019,0.022250,0.049423,0.054798,0.021572,0.057566,0.060412
0.022235,0.056443,0.058489,0.023497,0.057251,0.059400,0.023378,0.055646,0.052514
0.021219,0.054981,0.058489,0.023018,0.052503,0.055102,0.021372,0.059799,0.058117
0.022044,0.054521,0.055600,0.023212,0.055161,0.061149,0.021866,0.057630,0.058391
0.021850,0.057366,0.056566,0.022581,0.052035,0.057501,0.022908,0.054155,0.055001
0.021690,0.058526,0.056892,0.024084,0.054800,0.059546,0.021366,0.058449,0.063318
0.022112,0.056623,0.059570,0.022252,0.054767,0.059641,0.022132,0.060067,0.059124
