pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
5.643727,0.424263,11.201277,5.738544,0.100134,11.243529,5.395981,1.146188,10.924449
5.643872,0.420925,11.203134,5.738601,0.100149,11.243424,5.396279,1.143054,10.926950
5.644035,0.417566,11.204949,5.738668,0.100168,11.243304,5.396587,1.139891,10.929424
5.644215,0.414187,11.206722,5.738746,0.100192,11.243169,5.396903,1.136698,10.931872
5.644412,0.410788,11.208453,5.738834,0.100220,11.243020,5.397228,1.133476,10.934291
5.644629,0.407372,11.210141,5.738933,0.100252,11.242856,5.397562,1.130226,10.936682
5.644863,0.403938,11.211787,5.739042,0.100288,11.242678,5.397906,1.126948,10.939043
5.645116,0.400487,11.213391,5.739162,0.100328,11.242485,5.398260,1.123643,10.941373
5.645388,0.397022,11.214953,5.739292,0.100372,11.242278,5.398624,1.120311,10.943671
5.645679,0.393542,11.216473,5.739434,0.100420,11.242056,5.398998,1.116953,10.945937
5.645990,0.390049,11.217950,5.739586,0.100473,11.241819,5.399383,1.113569,10.948170
5.646320,0.386544,11.219385,5.739750,0.100530,11.241568,5.399779,1.110160,10.950369
5.646670,0.383028,11.220778,5.739924,0.100591,11.241303,5.400186,1.106727,10.952533
5.647040,0.379501,11.222129,5.740110,0.100656,11.241022,5.400604,1.103270,10.954660
5.647430,0.375966,11.223437,5.740307,0.100725,11.240728,5.401034,1.099790,10.956751
5.647841,0.372423,11.224703,5.740515,0.100798,11.240418,5.401476,1.096287,10.958805
5.648273,0.368874,11.225927,5.740734,0.100876,11.240094,5.401930,1.092763,10.960819
5.648726,0.365319,11.227109,5.740965,0.100958,11.239756,5.402397,1.089218,10.962794
5.649200,0.361759,11.228248,5.741208,0.101043,11.239403,5.402876,1.085652,10.964729
5.649695,0.358196,11.229346,5.741462,0.101133,11.239035,5.403368,1.082066,10.966622
5.650212,0.354631,11.230401,5.741728,0.101228,11.238653,5.403874,1.078462,10.968473
5.650752,0.351066,11.231413,5.742006,0.101326,11.238256,5.404392,1.074839,10.970281
5.651313,0.347500,11.232384,5.742296,0.101428,11.237845,5.404925,1.071198,10.972045
5.651896,0.343936,11.233312,5.742597,0.101535,11.237419,5.405471,1.067541,10.973765
5.652503,0.340374,11.234198,5.742911,0.101646,11.236979,5.406031,1.063867,10.975438
5.653132,0.336816,11.235042,5.743237,0.101760,11.236524,5.406606,1.060178,10.977065
5.653784,0.333264,11.235844,5.743576,0.101879,11.236054,5.407195,1.056474,10.978645
5.654459,0.329717,11.236603,5.743926,0.102003,11.235570,5.407800,1.052757,10.980177
5.655158,0.326178,11.237321,5.744290,0.102130,11.235071,5.408419,1.049026,10.981659
5.655880,0.322647,11.237996,5.744665,0.102261,11.234558,5.409053,1.045283,10.983092
5.656627,0.319126,11.238628,5.745054,0.102397,11.234030,5.409703,1.041528,10.984474
5.657397,0.315615,11.239219,5.745455,0.102537,11.233488,5.410369,1.037762,10.985804
5.658191,0.312117,11.239767,5.745869,0.102681,11.232931,5.411050,1.033986,10.987082
5.659010,0.308632,11.240273,5.746296,0.102829,11.232360,5.411747,1.030201,10.988308
5.659853,0.305162,11.240737,5.746736,0.102981,11.231774,5.412461,1.026407,10.989479
5.660722,0.301707,11.241159,5.747189,0.103138,11.231173,5.413191,1.022605,10.990596
5.661615,0.298269,11.241538,5.747655,0.103298,11.230558,5.413938,1.018796,10.991658
5.662533,0.294848,11.241875,5.748134,0.103463,11.229928,5.414702,1.014981,10.992664
5.663476,0.291447,11.242170,5.748627,0.103632,11.229284,5.415483,1.011160,10.993613
5.664445,0.288066,11.242423,5.749134,0.103805,11.228625,5.416280,1.007335,10.994505
5.665439,0.284706,11.242634,5.749653,0.103982,11.227952,5.417095,1.003505,10.995339
5.666459,0.281368,11.242802,5.750187,0.104163,11.227264,5.417928,0.999672,10.996114
5.667505,0.278054,11.242928,5.750734,0.104349,11.226561,5.418778,0.995837,10.996830
5.668576,0.274764,11.243012,5.751295,0.104538,11.225844,5.419646,0.992000,10.997486
5.669674,0.271500,11.243053,5.751870,0.104732,11.225112,5.420532,0.988161,10.998082
5.670798,0.268262,11.243053,5.752459,0.104930,11.224366,5.421436,0.984323,10.998617
5.671948,0.265052,11.243010,5.753062,0.105132,11.223605,5.422358,0.980484,10.999091
5.673125,0.261870,11.242925,5.753680,0.105338,11.222830,5.423299,0.976647,10.999502
5.674328,0.258718,11.242797,5.754311,0.105549,11.222040,5.424257,0.972812,10.999851
5.675558,0.255596,11.242628,5.754957,0.105763,11.221236,5.425235,0.968979,11.000137
5.676815,0.252506,11.242416,5.755617,0.105982,11.220417,5.426231,0.965149,11.000359
5.678098,0.249448,11.242162,5.756291,0.106205,11.219583,5.427246,0.961323,11.000517
5.679409,0.246423,11.241866,5.756981,0.106432,11.218735,5.428280,0.957501,11.000611
