pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.029828,0.058981,0.063634,0.038823,0.082326,0.091647,0.027183,0.060767,0.066189
0.029505,0.062482,0.066521,0.036926,0.082065,0.088810,0.027895,0.059634,0.067412
0.026962,0.059997,0.063982,0.037375,0.080731,0.087031,0.026822,0.060155,0.062707
0.030555,0.062684,0.068718,0.038542,0.072937,0.084456,0.027294,0.059448,0.065153
0.029339,0.061164,0.071170,0.037439,0.084785,0.091673,0.025846,0.059947,0.065090
0.028440,0.064248,0.072691,0.039816,0.081515,0.088177,0.029778,0.062616,0.067600
0.029000,0.059723,0.065449,0.040624,0.084385,0.096251,0.026729,0.058483,0.067225
0.026190,0.060710,0.067235,0.039990,0.084919,0.095131,0.028697,0.061392,0.064481
0.028941,0.054536,0.064420,0.039862,0.083834,0.093370,0.027859,0.056723,0.065075
0.027787,0.059655,0.068067,0.038357,0.082675,0.095276,0.029048,0.060085,0.066562
0.025076,0.063980,0.066223,0.041845,0.086548,0.093577,0.027779,0.063319,0.066940
0.028239,0.058439,0.066651,0.040998,0.087092,0.090937,0.026639,0.063331,0.064414
0.026560,0.056890,0.061392,0.041143,0.076950,0.087378,0.030961,0.061231,0.064645
0.027303,0.062519,0.066849,0.040830,0.083370,0.092462,0.029577,0.064324,0.069074
0.028900,0.059354,0.065160,0.034506,0.073053,0.083462,0.026542,0.059501,0.066091
0.026467,0.061849,0.067720,0.037633,0.080317,0.089685,0.027541,0.061267,0.066059
0.027434,0.058622,0.064591,0.036835,0.079420,0.092114,0.027363,0.059788,0.064363
0.027263,0.063718,0.064069,0.039939,0.084357,0.095132,0.025418,0.060032,0.064574
0.031840,0.059807,0.065142,0.039847,0.076826,0.093522,0.027121,0.059631,0.064159
0.027929,0.061030,0.063143,0.034976,0.080768,0.084713,0.026973,0.057558,0.064991
0.025996,0.060999,0.062818,0.039039,0.082371,0.093377,0.028095,0.060209,0.066039
0.025838,0.057382,0.062464,0.037845,0.082697,0.092767,0.029260,0.063757,0.068179
0.026849,0.057594,0.064705,0.038545,0.083792,0.098919,0.026396,0.055351,0.057502
0.027375,0.055027,0.064356,0.037461,0.081593,0.093941,0.028723,0.059218,0.063175
0.026181,0.053661,0.059694,0.038062,0.080265,0.092729,0.026913,0.060022,0.065792
0.027783,0.058759,0.068846,0.040667,0.085374,0.092682,0.030001,0.060597,0.066801
0.027425,0.065035,0.069881,0.043175,0.083051,0.091885,0.027830,0.060418,0.066353
0.026012,0.059996,0.065244,0.040805,0.077353,0.087330,0.027698,0.060460,0.060940
0.027376,0.060488,0.064767,0.037653,0.087556,0.097364,0.026107,0.061244,0.066187
0.027065,0.062235,0.063720,0.035360,0.074846,0.083098,0.027585,0.066103,0.069631
0.027435,0.058858,0.062587,0.040849,0.084319,0.093282,0.026082,0.059615,0.063879
0.026452,0.057571,0.060093,0.038887,0.087518,0.094678,0.027145,0.059514,0.065253
0.027290,0.060451,0.065372,0.042216,0.085740,0.095546,0.028522,0.063406,0.069542
0.028430,0.062750,0.069733,0.040116,0.085675,0.101784,0.028184,0.064949,0.070404
0.028807,0.062610,0.066651,0.039053,0.081125,0.090827,0.028009,0.059178,0.065095
0.027163,0.060411,0.065586,0.040314,0.083024,0.093006,0.027374,0.061440,0.064732
0.026575,0.061464,0.064782,0.039679,0.080872,0.091496,0.029094,0.058199,0.063214
0.028706,0.063700,0.071346,0.038140,0.085903,0.094617,0.027638,0.061753,0.069009
0.026725,0.061427,0.064026,0.041131,0.084112,0.093964,0.025424,0.063993,0.067949
0.026454,0.056949,0.060461,0.039937,0.083827,0.093905,0.028756,0.061784,0.067370
0.027762,0.057607,0.064704,0.040126,0.078905,0.089269,0.026425,0.057906,0.063012
0.026202,0.058788,0.066422,0.038896,0.085374,0.093200,0.027553,0.066169,0.067501
0.029223,0.062251,0.068408,0.039000,0.078489,0.090867,0.026413,0.065476,0.067009
0.027174,0.061909,0.066677,0.036450,0.087701,0.092317,0.025872,0.057464,0.063853
0.027954,0.059737,0.059561,0.039850,0.077594,0.086939,0.028676,0.055733,0.059103
0.027757,0.063027,0.065299,0.037836,0.074769,0.089080,0.028044,0.061938,0.064344
0.027861,0.062816,0.068796,0.040915,0.087898,0.095248,0.027991,0.059798,0.061318
0.028147,0.061675,0.066143,0.041478,0.082531,0.091929,0.027875,0.061020,0.065406
