pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.020827,0.049359,0.039096,0.018815,0.046369,0.038391,0.034217,0.089779,0.066136
0.017982,0.047407,0.038180,0.020664,0.047841,0.038897,0.032002,0.072754,0.060597
0.020292,0.046791,0.038734,0.017098,0.046060,0.039271,0.031736,0.090848,0.068013
0.017542,0.046665,0.035729,0.018396,0.047442,0.038417,0.035807,0.087766,0.067625
0.018062,0.047041,0.035289,0.017505,0.050906,0.040055,0.031581,0.089908,0.068991
0.020614,0.046262,0.034663,0.019052,0.043426,0.035135,0.036420,0.087040,0.065759
0.020414,0.047905,0.039905,0.018459,0.046338,0.034887,0.034123,0.091220,0.067170
0.018806,0.049395,0.037211,0.018675,0.046213,0.038591,0.031967,0.078625,0.057635
0.019303,0.051408,0.039374,0.019053,0.046047,0.038958,0.033695,0.085824,0.068267
0.017871,0.046002,0.036467,0.019201,0.048033,0.040480,0.033468,0.085818,0.065992
0.020675,0.052055,0.039146,0.018266,0.043852,0.036646,0.034232,0.097510,0.069189
0.019915,0.047922,0.037142,0.019368,0.046746,0.039141,0.031302,0.090572,0.070506
0.019625,0.050142,0.039516,0.020281,0.047743,0.038315,0.030205,0.086648,0.066038
0.019694,0.049534,0.037697,0.017814,0.047033,0.036730,0.034708,0.083599,0.064322
0.019623,0.049290,0.035613,0.019227,0.047303,0.037987,0.032477,0.088411,0.064955
0.019492,0.047472,0.038460,0.021199,0.049461,0.037114,0.034648,0.084420,0.065165
0.019432,0.048765,0.038872,0.019007,0.045738,0.037091,0.033995,0.086404,0.062287
0.018025,0.045126,0.037168,0.017607,0.046648,0.038117,0.031227,0.081220,0.060818
0.020389,0.054973,0.041493,0.019355,0.043870,0.035459,0.033485,0.078151,0.065434
0.020417,0.048721,0.038922,0.019054,0.046308,0.037311,0.031920,0.085520,0.062018
0.019590,0.048862,0.038542,0.018444,0.050075,0.036305,0.033290,0.082936,0.067287
0.019973,0.044651,0.035672,0.018480,0.044578,0.036345,0.033613,0.091658,0.067653
0.017537,0.048145,0.039393,0.020222,0.045341,0.037746,0.034162,0.088080,0.071728
0.020471,0.049280,0.039736,0.019966,0.048593,0.039492,0.033147,0.084841,0.061768
0.019753,0.051522,0.040955,0.019087,0.048652,0.037680,0.030669,0.089444,0.067887
0.019172,0.048208,0.037394,0.019439,0.049020,0.037157,0.032658,0.082965,0.064807
0.018660,0.050132,0.039561,0.019994,0.046302,0.037921,0.033268,0.084510,0.063699
0.020171,0.045642,0.037064,0.019597,0.049290,0.039203,0.035679,0.091555,0.069737
0.017718,0.050047,0.038288,0.020414,0.047517,0.036404,0.030278,0.091091,0.070002
0.019106,0.049835,0.037094,0.018668,0.048172,0.039178,0.033412,0.086813,0.065338
0.020594,0.042875,0.036457,0.018803,0.046010,0.036134,0.032854,0.079721,0.062194
0.019762,0.048309,0.037220,0.020476,0.049355,0.038001,0.034340,0.085613,0.064353
0.018536,0.048956,0.038894,0.017948,0.045584,0.035613,0.033058,0.091644,0.067423
0.019651,0.049628,0.038429,0.020763,0.048265,0.039262,0.034261,0.090554,0.068129
0.017847,0.048432,0.039835,0.019067,0.045579,0.035934,0.033469,0.084770,0.066480
0.020130,0.047757,0.037079,0.017771,0.049494,0.039750,0.033986,0.093572,0.066330
0.017803,0.049081,0.038837,0.021033,0.048352,0.038017,0.034830,0.077050,0.061708
0.018787,0.050476,0.040117,0.020032,0.046303,0.035588,0.032371,0.084711,0.065132
0.019225,0.046737,0.033995,0.019196,0.047672,0.040353,0.029793,0.089858,0.065334
0.019042,0.048702,0.036247,0.019658,0.048330,0.038511,0.033672,0.087491,0.063320
0.019435,0.052951,0.040284,0.018177,0.046972,0.037015,0.036605,0.087355,0.068137
0.018540,0.050295,0.040416,0.020362,0.046949,0.038446,0.031247,0.083306,0.065645
0.020387,0.050651,0.036042,0.019018,0.047792,0.039432,0.032360,0.087937,0.065611
0.019877,0.050037,0.039646,0.020426,0.049940,0.037088,0.032822,0.081027,0.061041
0.020149,0.046871,0.036513,0.018865,0.045403,0.038233,0.032365,0.080416,0.062022
0.018865,0.045806,0.038796,0.018133,0.047431,0.040482,0.034441,0.085805,0.066675
0.019579,0.050293,0.038352,0.019002,0.047848,0.039740,0.033075,0.091533,0.068480
0.019194,0.050521,0.038827,0.018645,0.046337,0.038390,0.032927,0.082573,0.064114
0.018694,0.047792,0.036239,0.018502,0.048522,0.039097,0.034152,0.089121,0.065410
0.018186,0.051451,0.039446,0.019587,0.046766,0.036765,0.034004,0.084739,0.064637
0.020181,0.052950,0.037968,0.018431,0.047815,0.036816,0.036765,0.087754,0.063818
0.020890,0.050971,0.039072,0.017749,0.050517,0.040177,0.034423,0.092081,0.068251
0.020813,0.049562,0.038278,0.017750,0.045864,0.038735,0.033986,0.086467,0.067828
0.017922,0.048462,0.039025,0.018547,0.047883,0.038543,0.033784,0.086229,0.062738
0.020232,0.045938,0.036880,0.017997,0.043793,0.036215,0.031656,0.088646,0.063517
0.018216,0.048267,0.039788,0.020109,0.049342,0.039090,0.033495,0.084277,0.061964
0.018721,0.049591,0.038386,0.018716,0.050337,0.039187,0.037817,0.085210,0.066316
0.020490,0.051100,0.038895,0.018407,0.047402,0.038390,0.032383,0.091485,0.067589
0.021472,0.047572,0.036545,0.017494,0.047818,0.037677,0.032988,0.089519,0.069397
0.020367,0.047747,0.036506,0.019801,0.045265,0.035795,0.035353,0.082479,0.064094
0.019761,0.045454,0.036130,0.020913,0.051156,0.042418,0.034101,0.083879,0.066887
0.018621,0.052759,0.043419,0.017468,0.051027,0.039223,0.034520,0.080661,0.062836
0.019310,0.050386,0.040019,0.019321,0.050641,0.040918,0.032772,0.085281,0.063855
0.019640,0.049932,0.038668,0.020212,0.047080,0.036826,0.034643,0.084774,0.065064
0.018906,0.051465,0.039310,0.019703,0.048224,0.038611,0.032572,0.085832,0.063695
0.019744,0.049869,0.037775,0.021272,0.049554,0.040028,0.033930,0.089394,0.066836
0.019286,0.051460,0.037858,0.018531,0.048582,0.040672,0.034912,0.084980,0.066575
0.019691,0.047713,0.036708,0.018169,0.049536,0.041907,0.033668,0.090614,0.064343
0.017959,0.048415,0.036680,0.017357,0.048235,0.037801,0.032372,0.092271,0.069525
0.019378,0.048598,0.037494,0.020170,0.048004,0.035787,0.032840,0.095038,0.074255
0.021672,0.052126,0.040251,0.019981,0.046622,0.038951,0.033371,0.080719,0.061071
0.019314,0.049678,0.037995,0.020770,0.045939,0.036445,0.033839,0.086126,0.065741
0.019852,0.049066,0.039386,0.018521,0.047197,0.036578,0.036393,0.092953,0.070644
0.019311,0.051235,0.038132,0.020043,0.045710,0.036937,0.033972,0.093245,0.073507
0.018816,0.049774,0.039035,0.020039,0.047927,0.037495,0.032618,0.088161,0.068505
0.019427,0.051336,0.039695,0.018926,0.047986,0.038180,0.033277,0.089203,0.068354
0.018994,0.049141,0.036616,0.018427,0.048130,0.036689,0.032855,0.085491,0.062539
0.020369,0.048039,0.039668,0.019324,0.047193,0.037643,0.037241,0.088168,0.066800
0.019166,0.048308,0.039016,0.019944,0.052209,0.041614,0.031307,0.088581,0.063668
0.019313,0.050005,0.038828,0.020821,0.046200,0.037363,0.032938,0.085991,0.066861
0.019357,0.048696,0.036493,0.019166,0.051365,0.041970,0.033515,0.085664,0.065959
0.020295,0.050157,0.038201,0.019152,0.047734,0.038124,0.033534,0.082847,0.062155
0.020308,0.048670,0.036942,0.018486,0.049269,0.040333,0.032953,0.086080,0.067838
0.018692,0.048514,0.037099,0.019571,0.045954,0.037801,0.034586,0.086332,0.069512
0.018785,0.048983,0.034341,0.019425,0.047421,0.037775,0.035995,0.084773,0.064135
0.018942,0.047030,0.035609,0.018899,0.050578,0.037908,0.033075,0.086654,0.065182
0.020374,0.049334,0.039354,0.019262,0.048852,0.038710,0.033852,0.090896,0.068412
0.019203,0.047454,0.036761,0.018736,0.048778,0.036314,0.035462,0.089264,0.067224
0.019764,0.049701,0.038330,0.019507,0.047005,0.038062,0.034998,0.093186,0.069431
0.018266,0.050917,0.040450,0.019522,0.044648,0.036713,0.035048,0.082166,0.064979
0.019060,0.049880,0.039411,0.019659,0.048486,0.036967,0.033163,0.086362,0.065802
0.018388,0.051851,0.037019,0.020312,0.050792,0.041211,0.034283,0.082047,0.064074
0.019259,0.054721,0.042578,0.018148,0.046074,0.039373,0.032304,0.085525,0.067183
0.020784,0.050820,0.038889,0.018445,0.050321,0.039507,0.033034,0.090174,0.064130
0.020102,0.050932,0.040095,0.018857,0.047818,0.040528,0.033415,0.093459,0.072175
0.018442,0.050156,0.038073,0.019799,0.050450,0.043067,0.033668,0.088240,0.068611
0.018375,0.048144,0.038653,0.019479,0.048212,0.037503,0.031996,0.079784,0.061770
0.017754,0.051157,0.040525,0.019398,0.049253,0.040229,0.032704,0.089448,0.065080
0.019248,0.049088,0.039104,0.017684,0.045753,0.038794,0.033397,0.093586,0.072976
0.020952,0.049205,0.036491,0.018432,0.046025,0.037978,0.035977,0.086626,0.066101
0.021504,0.047263,0.036677,0.019692,0.049850,0.039226,0.035728,0.088910,0.065969
0.020286,0.049673,0.039572,0.018153,0.049866,0.039202,0.031902,0.089068,0.068701
0.018562,0.050196,0.036772,0.019063,0.048920,0.038539,0.036790,0.079034,0.059709
0.020128,0.047948,0.035787,0.019151,0.043935,0.034884,0.032821,0.086643,0.064209
0.019522,0.045317,0.035468,0.019282,0.048862,0.038752,0.034670,0.087607,0.065636
0.018760,0.049842,0.039201,0.019972,0.050164,0.039339,0.032726,0.091919,0.066373
0.019647,0.049711,0.038796,0.018681,0.050865,0.039765,0.033200,0.082871,0.067577
0.019744,0.050928,0.040649,0.020370,0.051132,0.040115,0.032856,0.079934,0.062320
0.019277,0.048280,0.035402,0.019004,0.046453,0.038941,0.032651,0.081377,0.062560
0.019909,0.048892,0.038025,0.019477,0.051223,0.040785,0.033866,0.094814,0.069277
0.019114,0.052889,0.037682,0.018747,0.049176,0.039870,0.033013,0.078404,0.058047
0.020430,0.050511,0.036510,0.018462,0.047060,0.039718,0.034363,0.084306,0.060383
0.018475,0.049676,0.039321,0.019462,0.048542,0.039329,0.034024,0.088609,0.066776
0.020651,0.043753,0.034739,0.018712,0.046575,0.039581,0.035492,0.090827,0.067340
0.017431,0.051422,0.040527,0.019400,0.049743,0.040910,0.033526,0.081913,0.061844
0.018844,0.047218,0.037288,0.019757,0.051592,0.042825,0.031446,0.085206,0.063978
0.017325,0.050700,0.039361,0.019042,0.047189,0.037016,0.036220,0.093664,0.065348
0.020166,0.050691,0.038917,0.018656,0.048426,0.036674,0.032703,0.087842,0.063808
0.018924,0.047952,0.036277,0.018482,0.051111,0.040021,0.034061,0.091096,0.070156
0.018921,0.053241,0.040543,0.019274,0.050624,0.039839,0.032715,0.083261,0.066056
0.018889,0.050339,0.039164,0.020653,0.048337,0.038771,0.034035,0.093385,0.069755
0.019125,0.047171,0.037715,0.019067,0.048516,0.036812,0.031146,0.080290,0.063041
0.019255,0.050015,0.039757,0.019794,0.045363,0.037351,0.034901,0.082494,0.061064
0.020461,0.046993,0.037899,0.018813,0.049398,0.038517,0.033792,0.082512,0.062253
0.019503,0.051646,0.039249,0.019818,0.046354,0.038617,0.032964,0.084791,0.062974
0.020428,0.053503,0.041400,0.019674,0.046280,0.037530,0.030777,0.087798,0.066506
0.020235,0.049627,0.038658,0.019532,0.050153,0.038143,0.034160,0.092412,0.071421
0.019585,0.051363,0.039206,0.019384,0.044428,0.037269,0.033558,0.078934,0.061527
0.019911,0.048410,0.036952,0.017757,0.047160,0.037125,0.032581,0.083885,0.063925
0.020251,0.053659,0.041448,0.018573,0.053624,0.041399,0.035911,0.085276,0.065980
0.018513,0.051380,0.038927,0.019215,0.048748,0.038419,0.034327,0.084597,0.065079
0.018806,0.054122,0.039259,0.019555,0.045568,0.036628,0.034774,0.089492,0.063071
0.020803,0.050164,0.039002,0.018998,0.048892,0.036657,0.031443,0.082627,0.062765
0.019074,0.049875,0.039328,0.019621,0.045642,0.037455,0.032766,0.093319,0.068877
0.018701,0.049981,0.039580,0.020290,0.048319,0.039724,0.035401,0.083238,0.062436
0.018607,0.049286,0.035330,0.017891,0.047756,0.038740,0.032737,0.092329,0.071291
0.019870,0.052315,0.041709,0.020273,0.047619,0.036084,0.035486,0.088420,0.066517
0.018857,0.050939,0.038427,0.019831,0.045672,0.037899,0.031911,0.090616,0.067025
