pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.027969,0.059279,0.067187,0.025043,0.056086,0.064116,0.027052,0.063730,0.069405
0.026796,0.060910,0.065155,0.026949,0.053035,0.062777,0.027443,0.058615,0.065687
0.024943,0.057102,0.061803,0.025877,0.056876,0.066139,0.028268,0.059850,0.066610
0.027569,0.059146,0.065821,0.024816,0.059520,0.066057,0.026427,0.059024,0.067806
0.026917,0.063899,0.071222,0.025809,0.059804,0.066893,0.026247,0.061633,0.064890
0.023008,0.055870,0.062398,0.027960,0.055410,0.065088,0.027963,0.061616,0.066379
0.026148,0.056885,0.062573,0.026688,0.056138,0.064789,0.027710,0.061298,0.065385
0.025751,0.058385,0.066092,0.027599,0.053225,0.063784,0.026362,0.057541,0.061827
0.027461,0.061012,0.068823,0.025306,0.055740,0.063849,0.027929,0.055519,0.061107
0.027279,0.056507,0.066171,0.024763,0.058223,0.066656,0.028495,0.061065,0.063970
0.023376,0.055438,0.061808,0.027326,0.061835,0.065409,0.023117,0.059906,0.064993
0.024912,0.055510,0.062514,0.026258,0.054981,0.060346,0.028535,0.061838,0.069648
0.024068,0.059262,0.063900,0.025188,0.056065,0.064817,0.026002,0.056330,0.063929
0.027346,0.059534,0.067477,0.026494,0.057567,0.065570,0.027371,0.060168,0.068909
0.026956,0.058835,0.065184,0.025085,0.056017,0.063671,0.025518,0.060147,0.066223
0.027167,0.053244,0.060973,0.025783,0.059130,0.067766,0.027274,0.056931,0.061786
0.024770,0.059829,0.063170,0.024358,0.055960,0.062798,0.025315,0.059099,0.061882
0.027525,0.060541,0.069830,0.026699,0.059576,0.068948,0.026632,0.061684,0.061824
0.024321,0.055337,0.064733,0.026317,0.051557,0.060639,0.026311,0.062477,0.071189
0.026463,0.056588,0.061576,0.024005,0.055331,0.063046,0.024736,0.060356,0.065594
0.026404,0.061796,0.070662,0.025832,0.061061,0.069434,0.028361,0.061596,0.066208
0.026070,0.060845,0.066364,0.026556,0.053325,0.061086,0.025246,0.056868,0.059083
0.025696,0.062614,0.066331,0.025970,0.055601,0.065011,0.028645,0.058908,0.065596
0.024353,0.056142,0.061898,0.025392,0.051458,0.060168,0.026577,0.057111,0.069243
0.028420,0.058427,0.065337,0.027904,0.059240,0.068254,0.024482,0.061125,0.063937
0.029021,0.060097,0.067481,0.025995,0.056671,0.065735,0.025843,0.061659,0.065187
0.025997,0.056513,0.063923,0.024090,0.054431,0.063306,0.027555,0.063254,0.064858
0.026281,0.062552,0.070023,0.025511,0.057723,0.065663,0.027368,0.057369,0.063441
0.025242,0.055943,0.064030,0.027232,0.062236,0.069407,0.028409,0.061960,0.066568
0.026439,0.060047,0.063965,0.025530,0.058486,0.066662,0.027524,0.059038,0.069207
0.025877,0.058965,0.064873,0.026606,0.058546,0.066034,0.025405,0.056029,0.058935
0.026321,0.055040,0.060662,0.025806,0.057533,0.067237,0.027928,0.064154,0.071049
0.025722,0.058113,0.062906,0.025765,0.058217,0.064620,0.026414,0.065164,0.070868
0.025186,0.059683,0.063503,0.026082,0.055287,0.062259,0.024160,0.054469,0.062281
0.024841,0.060095,0.067004,0.026647,0.055021,0.066033,0.024829,0.059267,0.063457
0.026266,0.060336,0.064982,0.026224,0.056325,0.061114,0.025493,0.055879,0.062629
0.027489,0.061077,0.067260,0.024980,0.055688,0.063408,0.026595,0.061624,0.066630
0.026560,0.059889,0.067535,0.028074,0.055561,0.067839,0.025434,0.061525,0.065703
0.025311,0.054914,0.061696,0.027947,0.055024,0.064960,0.027756,0.058658,0.064959
0.026597,0.057217,0.061376,0.024707,0.056608,0.065026,0.026659,0.058737,0.068261
0.027880,0.061052,0.068559,0.026203,0.056521,0.067587,0.026769,0.056940,0.061360
0.027373,0.062264,0.067753,0.023929,0.058534,0.064988,0.027366,0.059313,0.064302
0.025902,0.057904,0.064776,0.027338,0.059235,0.065108,0.025694,0.058795,0.064786
0.025505,0.059086,0.063242,0.027003,0.059741,0.070553,0.027674,0.059964,0.065381
0.028696,0.060372,0.065409,0.027264,0.057521,0.065887,0.026944,0.056456,0.061855
0.027008,0.065188,0.067509,0.027763,0.057248,0.064619,0.026918,0.060850,0.066349
0.025485,0.061157,0.064999,0.025982,0.055227,0.065174,0.026501,0.063015,0.066765
0.027996,0.058079,0.063746,0.025998,0.054243,0.065646,0.027103,0.060250,0.063339
0.028448,0.061779,0.066630,0.024764,0.059853,0.065430,0.026808,0.061463,0.067118
0.026160,0.063477,0.071142,0.025975,0.060233,0.064448,0.029479,0.060341,0.070780
0.027149,0.058173,0.060976,0.024756,0.055682,0.062423,0.026338,0.061613,0.068198
0.026298,0.056890,0.061437,0.025055,0.057220,0.062257,0.026906,0.056990,0.063694
0.026204,0.063202,0.065532,0.025272,0.057996,0.066229,0.025269,0.055675,0.065481
0.025014,0.056667,0.062676,0.025408,0.057565,0.065859,0.026822,0.057794,0.064303
0.026973,0.063822,0.069878,0.024989,0.051415,0.061663,0.026735,0.060481,0.063987
0.028415,0.058950,0.063565,0.025483,0.054990,0.063211,0.028261,0.060216,0.067295
0.026170,0.062759,0.070651,0.023952,0.053679,0.061237,0.029276,0.062224,0.067563
0.024655,0.059235,0.066286,0.027370,0.062768,0.071522,0.025921,0.059407,0.066149
0.027217,0.059360,0.067259,0.025134,0.056220,0.064435,0.026648,0.063593,0.067700
0.025880,0.056636,0.063232,0.026817,0.058294,0.061359,0.024895,0.056117,0.060949
0.029482,0.060238,0.066640,0.026307,0.059214,0.068632,0.027996,0.057964,0.063797
0.025438,0.057723,0.064394,0.025991,0.059611,0.064936,0.028426,0.058156,0.063501
0.025972,0.061001,0.067875,0.025021,0.053704,0.061881,0.030050,0.058329,0.066699
0.026868,0.055610,0.061443,0.026609,0.057344,0.067027,0.024742,0.061567,0.071406
0.029126,0.061995,0.069287,0.028781,0.058502,0.066651,0.025369,0.053418,0.058841
0.028648,0.057569,0.065504,0.026858,0.060534,0.070933,0.024917,0.059974,0.068265
0.027113,0.061931,0.067265,0.028731,0.055981,0.067106,0.026095,0.055254,0.060373
0.027351,0.064121,0.069652,0.024803,0.055447,0.063217,0.026697,0.061459,0.065373
0.026138,0.064017,0.070552,0.026748,0.057858,0.063174,0.027050,0.057329,0.059740
0.026560,0.059251,0.064495,0.024376,0.051997,0.060702,0.026213,0.066317,0.069657
0.028467,0.059170,0.067824,0.025961,0.062984,0.070824,0.024963,0.058955,0.065156
0.026471,0.061604,0.070325,0.025704,0.053755,0.062070,0.027316,0.059369,0.066028
0.024006,0.059852,0.066472,0.026849,0.056491,0.064223,0.026905,0.062011,0.065396
0.026203,0.059128,0.066676,0.025190,0.058619,0.065159,0.028250,0.057366,0.064079
0.028164,0.063538,0.067469,0.023459,0.056600,0.063453,0.026887,0.061734,0.065395
0.026186,0.059722,0.065501,0.027748,0.060992,0.067803,0.026009,0.065302,0.071257
0.024640,0.061530,0.068968,0.029443,0.062389,0.069687,0.026474,0.063891,0.067872
