pt1_X,pt1_Y,pt1_Z,Tail_X,Tail_Y,Tail_Z,Fly_X,Fly_Y,Fly_Z
0.243589,0.769238,1.950046,0.362085,1.465158,1.743757,0.218109,0.244448,1.823965
0.242385,0.763468,1.954751,0.362253,1.467475,1.748811,0.218618,0.246006,1.82544
0.239571,0.75539,1.953232,0.359694,1.465062,1.753255,0.21865,0.245693,1.825134
0.239279,0.747616,1.95503,0.355081,1.461014,1.758621,0.218619,0.245941,1.825052
0.23875,0.743408,1.956064,0.346917,1.443224,1.756874,0.219128,0.247435,1.826139
0.239094,0.732117,1.956706,0.341779,1.427212,1.748863,0.219531,0.247845,1.825762
0.238883,0.725222,1.959758,0.342628,1.421976,1.754479,0.218258,0.247229,1.823014
0.238914,0.719329,1.964508,0.334292,1.40502,1.744597,0.217864,0.248963,1.822061
0.238196,0.715303,1.965251,0.336011,1.399571,1.754077,0.218077,0.251219,1.821085
0.236635,0.709732,1.964213,0.333688,1.389812,1.757917,0.219445,0.250862,1.824961
0.23368,0.700185,1.960004,0.328296,1.375877,1.750771,0.219477,0.250484,1.824267
0.234352,0.694544,1.96255,0.327553,1.373824,1.756745,0.21971,0.25041,1.825088
0.234248,0.690145,1.962568,0.326223,1.369226,1.753476,0.218629,0.247953,1.822944
0.233295,0.684436,1.962329,0.32597,1.362937,1.757707,0.219732,0.248086,1.826891
0.233366,0.671565,1.9621,0.323943,1.364057,1.752543,0.219796,0.247426,1.826085
0.233253,0.666402,1.962323,0.320599,1.351736,1.744454,0.219795,0.247524,1.826667
0.232884,0.659657,1.964507,0.319453,1.349257,1.744741,0.220463,0.24758,1.827
0.231771,0.655503,1.965968,0.319684,1.347346,1.745369,0.220398,0.248305,1.828193
0.229592,0.646332,1.967426,0.315872,1.335655,1.739108,0.220431,0.247959,1.827694
0.229714,0.63999,1.96695,0.312,1.328208,1.737281,0.220462,0.24771,1.827776
0.229322,0.632685,1.96732,0.310319,1.330835,1.745346,0.219729,0.254106,1.829639
0.228638,0.625457,1.965271,0.303953,1.316512,1.74204,0.218047,0.254232,1.817674
0.229067,0.615444,1.964777,0.30443,1.312479,1.741799,0.22018,0.248647,1.815691
0.228234,0.608587,1.967599,0.3022,1.306216,1.733322,0.217912,0.247532,1.81078
0.226855,0.598705,1.966634,0.297916,1.298329,1.725794,0.217906,0.247871,1.812844
0.223557,0.589703,1.962875,0.294062,1.290445,1.720954,0.217303,0.245972,1.808387
0.222667,0.584959,1.963757,0.293344,1.287966,1.723931,0.217759,0.241788,1.806034
0.222024,0.577434,1.967233,0.291352,1.276376,1.717663,0.218175,0.241606,1.807157
0.221389,0.569379,1.964998,0.291319,1.271552,1.720941,0.218175,0.241606,1.807157
0.220574,0.555787,1.961845,0.291053,1.259977,1.725433,0.21818,0.241264,1.80509
0.21907,0.548485,1.96077,0.285759,1.249405,1.730891,0.21818,0.241264,1.80509
0.217127,0.540375,1.962813,0.285106,1.242434,1.727914,0.21818,0.241264,1.80509
0.213984,0.530622,1.958943,0.283494,1.240599,1.730048,0.21818,0.241264,1.80509
0.213675,0.523776,1.959935,0.280371,1.226064,1.72105,0.21818,0.241264,1.80509
0.212642,0.519328,1.957913,0.274769,1.230513,1.728564,0.216745,0.239789,1.80243
0.211687,0.514668,1.956485,0.270798,1.216185,1.718544,0.216745,0.239789,1.80243
0.20999,0.507077,1.952578,0.268498,1.211113,1.718513,0.216745,0.239789,1.80243
0.208986,0.495542,1.947206,0.267717,1.205694,1.720738,0.216745,0.239789,1.80243
0.208012,0.486247,1.945159,0.266706,1.202016,1.720358,0.216966,0.238211,1.804356
0.205209,0.478548,1.93994,0.263627,1.192259,1.719488,0.216966,0.238211,1.804356
0.204618,0.473249,1.939752,0.259401,1.188816,1.715519,0.216966,0.238211,1.804356
0.202832,0.46848,1.936354,0.259171,1.186023,1.716524,0.216966,0.238211,1.804356
0.201747,0.465188,1.933385,0.252285,1.171921,1.707886,0.216966,0.238211,1.804356
0.200991,0.46218,1.931471,0.250653,1.163309,1.70187,0.216966,0.238211,1.804356
0.200491,0.458277,1.92867,0.248619,1.158483,1.699694,0.216966,0.238211,1.804356
0.199306,0.453755,1.925471,0.244133,1.146112,1.694239,0.216966,0.238211,1.804356
0.197714,0.44855,1.92083,0.241838,1.132339,1.69056,0.216966,0.238211,1.804356
0.196934,0.444335,1.917105,0.241214,1.129736,1.690523,0.216505,0.242737,1.808776
0.195725,0.439209,1.911881,0.241214,1.129736,1.690523,0.216505,0.242737,1.808776
0.195057,0.434349,1.907679,0.239564,1.121459,1.686924,0.216515,0.242053,1.804641
0.193799,0.426355,1.900002,0.239564,1.121459,1.686924,0.216515,0.242053,1.804641
0.191147,0.418194,1.892242,0.236118,1.110775,1.677697,0.217422,0.234029,1.802004
0.189545,0.413361,1.886368,0.235275,1.098147,1.668871,0.217192,0.236292,1.804215
0.189386,0.411495,1.88264,0.23143,1.087631,1.658574,0.217622,0.23508,1.799131
0.187802,0.407524,1.876798,0.227589,1.069851,1.638435,0.217613,0.235764,1.803267
0.187339,0.405879,1.873458,0.228017,1.065324,1.629708,0.217613,0.235764,1.803267
0.187131,0.403334,1.869228,0.223765,1.058598,1.623248,0.215947,0.236554,1.802819
0.18582,0.399387,1.862911,0.224577,1.050606,1.613082,0.215947,0.236554,1.802819
0.185551,0.396702,1.858538,0.217317,1.042362,1.600218,0.215947,0.236554,1.802819
0.184605,0.394331,1.850989,0.211485,1.03964,1.592,0.215935,0.237587,1.809029
0.182126,0.394403,1.838195,0.208901,1.037227,1.581783,0.215289,0.240034,1.810118
0.181848,0.392225,1.833363,0.201631,1.028975,1.568902,0.21404,0.240639,1.810791
0.181838,0.391534,1.829798,0.197609,1.024671,1.558955,0.213394,0.243086,1.81188
0.181538,0.390371,1.8253,0.195406,1.026072,1.557168,0.213398,0.242741,1.80981
0.180956,0.388352,1.820472,0.195418,1.025711,1.554724,0.207847,0.238885,1.798486
0.179088,0.387671,1.812842,0.195442,1.024991,1.549839,0.206266,0.252307,1.799461
0.176611,0.391204,1.804873,0.195442,1.024991,1.549839,0.205437,0.252331,1.795147
0.176167,0.393474,1.804231,0.194275,1.024823,1.541768,0.20374,0.25678,1.796111
0.174938,0.393861,1.802765,0.193877,1.025006,1.540705,0.200386,0.26128,1.78845
0.17455,0.395817,1.804061,0.193877,1.025006,1.540705,0.199951,0.264458,1.784623
0.17317,0.395725,1.802788,0.194678,1.013335,1.525537,0.198911,0.265739,1.776334
0.173288,0.39664,1.803672,0.19428,1.013519,1.524475,0.195454,0.278621,1.798986
0.172057,0.395906,1.803207,0.192496,1.010368,1.513906,0.196325,0.252428,1.757735
0.170907,0.394869,1.802764,0.192522,1.009651,1.509017,0.195416,0.261144,1.764531
0.169207,0.392096,1.800509,0.190314,1.007404,1.502272,0.194684,0.251523,1.746946
0.167577,0.389529,1.798444,0.188092,1.005514,1.497971,0.191576,0.253176,1.737006
