pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.016891,0.045841,0.029123,0.020199,0.050626,0.035373,0.019850,0.043857,0.030427
0.017803,0.043176,0.029140,0.019183,0.051703,0.037253,0.019104,0.046930,0.028948
0.018377,0.042082,0.028719,0.020529,0.052091,0.037622,0.016539,0.043300,0.029542
0.018467,0.045945,0.031292,0.020153,0.051554,0.035624,0.017676,0.044237,0.027806
0.016475,0.042730,0.029842,0.021307,0.047982,0.035485,0.018102,0.046900,0.031650
0.017556,0.045875,0.031458,0.021233,0.050254,0.035052,0.017252,0.042245,0.028049
0.018377,0.044323,0.031757,0.020030,0.050051,0.036543,0.017376,0.044605,0.028817
0.018655,0.044824,0.029631,0.020372,0.048113,0.032317,0.017875,0.044923,0.030243
0.017607,0.048669,0.032794,0.020144,0.053859,0.036181,0.017472,0.044767,0.028705
0.017273,0.044954,0.031148,0.019297,0.053188,0.037287,0.017637,0.042716,0.029173
0.017379,0.043852,0.030525,0.022012,0.046966,0.035677,0.018410,0.045489,0.031568
0.017893,0.045228,0.029686,0.021586,0.051363,0.036981,0.017586,0.050573,0.031820
0.018325,0.044143,0.030650,0.019401,0.047716,0.035630,0.016449,0.044962,0.030807
0.017743,0.044106,0.029055,0.020019,0.046941,0.033396,0.017083,0.041469,0.029295
0.018421,0.043275,0.029882,0.020953,0.050585,0.034652,0.017210,0.044862,0.029408
0.017354,0.043048,0.028547,0.020187,0.054035,0.036899,0.016767,0.044641,0.030662
0.017927,0.043519,0.029932,0.020036,0.053631,0.038345,0.018995,0.047027,0.031970
0.016604,0.043205,0.027378,0.020922,0.049923,0.034632,0.016815,0.047141,0.031989
0.016677,0.045126,0.029358,0.020081,0.048799,0.036408,0.017282,0.042054,0.029885
0.018864,0.043628,0.027935,0.020011,0.045030,0.032096,0.018318,0.045207,0.032892
0.018373,0.045141,0.030335,0.020590,0.051074,0.036867,0.019117,0.043974,0.029549
