pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
5.599286,0.587697,3.947107,5.655498,1.351066,3.845423,5.515883,0.634468,3.945420
5.598482,0.574393,3.946041,5.655820,1.336116,3.845205,5.514440,0.636167,3.947668
5.597670,0.560951,3.944932,5.656153,1.320957,3.844965,5.512957,0.636184,3.949970
5.596848,0.547372,3.943782,5.656495,1.305588,3.844705,5.511435,0.634495,3.952326
5.596018,0.533655,3.942590,5.656846,1.290010,3.844425,5.509872,0.631087,3.954736
5.595179,0.519801,3.941356,5.657208,1.274222,3.844124,5.508270,0.625951,3.957200
5.594332,0.505809,3.940080,5.657579,1.258225,3.843802,5.506628,0.619083,3.959718
5.593476,0.491680,3.938762,5.657960,1.242018,3.843460,5.504946,0.610480,3.962290
5.592611,0.477413,3.937402,5.658351,1.225601,3.843097,5.503224,0.600143,3.964916
5.591737,0.463009,3.936000,5.658752,1.208975,3.842714,5.501462,0.588072,3.967596
5.590854,0.448468,3.934557,5.659163,1.192139,3.842309,5.499660,0.574265,3.970331
