pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.023834,0.059073,0.062177,0.022089,0.060397,0.063469,0.023721,0.056485,0.059215
0.023007,0.062319,0.063003,0.022863,0.056222,0.059329,0.022817,0.055380,0.058634
0.024655,0.059328,0.063418,0.022404,0.063122,0.064896,0.022092,0.052122,0.055428
0.025647,0.060444,0.065046,0.022622,0.058256,0.062109,0.022821,0.053155,0.057528
0.025459,0.061410,0.063201,0.025331,0.057534,0.062255,0.022372,0.059820,0.059872
0.025229,0.059059,0.065430,0.020831,0.057409,0.059347,0.021488,0.059196,0.059774
0.026858,0.064713,0.067051,0.022495,0.060009,0.060962,0.020947,0.055382,0.058851
0.023891,0.063229,0.060921,0.024085,0.058178,0.060667,0.023200,0.061644,0.062890
0.024963,0.064899,0.065945,0.023155,0.059443,0.059695,0.022684,0.055921,0.056313
0.024132,0.065220,0.063270,0.023186,0.058583,0.061832,0.022388,0.057421,0.060864
0.025051,0.061933,0.061584,0.024759,0.056270,0.063444,0.022379,0.056324,0.056366
0.025048,0.060909,0.059721,0.022165,0.058441,0.064399,0.022120,0.052253,0.055456
