pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.021460,0.062116,0.060087,0.021451,0.069172,0.067129,0.021177,0.058776,0.057804
0.022690,0.055612,0.050889,0.027573,0.070113,0.069922,0.023211,0.055906,0.054687
0.020705,0.057536,0.056488,0.026114,0.068465,0.066971,0.022188,0.060840,0.058058
0.022766,0.059468,0.057028,0.026024,0.061395,0.063588,0.020210,0.057435,0.057745
0.022628,0.060416,0.058133,0.026165,0.065440,0.067859,0.020542,0.059855,0.059809
0.021720,0.059948,0.055253,0.024678,0.066127,0.066549,0.021830,0.057016,0.057803
0.021949,0.056620,0.056611,0.026597,0.060953,0.059798,0.022003,0.059684,0.058277
0.021802,0.056225,0.053378,0.026167,0.064581,0.063627,0.022164,0.061703,0.061684
0.021139,0.058079,0.058976,0.024353,0.060297,0.058356,0.022525,0.059425,0.058029
0.021889,0.054695,0.052442,0.025609,0.062417,0.062516,0.022015,0.055808,0.054682
0.020303,0.054945,0.056752,0.027402,0.067706,0.067693,0.024150,0.057961,0.052503
0.022538,0.058335,0.057141,0.024235,0.061267,0.063209,0.023270,0.059570,0.054585
0.020821,0.055317,0.053979,0.025169,0.066021,0.063536,0.020174,0.059236,0.057298
0.023539,0.056493,0.055292,0.027883,0.062407,0.061207,0.020295,0.055041,0.057442
0.021898,0.057412,0.055377,0.026650,0.063791,0.064627,0.021937,0.056486,0.057205
0.021804,0.057833,0.055789,0.023559,0.061141,0.060155,0.021621,0.055048,0.053564
0.022863,0.060372,0.059993,0.024198,0.066031,0.066964,0.022827,0.062761,0.058209
0.020807,0.059801,0.058289,0.025900,0.060594,0.059831,0.021722,0.060706,0.056395
0.023015,0.054415,0.053302,0.023504,0.066780,0.068317,0.022398,0.054011,0.054208
0.021514,0.056902,0.058645,0.026224,0.066249,0.066870,0.023411,0.056518,0.058417
0.022336,0.060145,0.057222,0.025540,0.067442,0.065397,0.021274,0.059413,0.055385
0.023175,0.053445,0.054015,0.024328,0.061730,0.066369,0.023704,0.060222,0.057692
0.021482,0.059471,0.058706,0.025494,0.066513,0.067699,0.022472,0.054073,0.054924
