pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
4.794716,0.211873,4.701121,4.860124,0.865694,4.485628,4.733659,-0.025389,4.720723
4.793753,0.202584,4.702784,4.860475,0.855263,4.487473,4.733373,-0.025720,4.719359
4.792761,0.193214,4.704461,4.860783,0.844726,4.489371,4.733078,-0.026060,4.717955
4.791738,0.183764,4.706152,4.861045,0.834083,4.491321,4.732774,-0.026410,4.716510
4.790685,0.174233,4.707856,4.861263,0.823334,4.493322,4.732461,-0.026769,4.715025
4.789602,0.164621,4.709574,4.861437,0.812479,4.495376,4.732139,-0.027138,4.713500
4.788489,0.154928,4.711306,4.861565,0.801517,4.497481,4.731809,-0.027516,4.711935
4.787347,0.145154,4.713051,4.861650,0.790450,4.499638,4.731469,-0.027903,4.710329
4.786174,0.135299,4.714809,4.861690,0.779276,4.501848,4.731121,-0.028300,4.708683
4.784972,0.125364,4.716582,4.861685,0.767997,4.504109,4.730764,-0.028706,4.706997
4.783739,0.115348,4.718367,4.861635,0.756611,4.506422,4.730398,-0.029122,4.705270
4.782477,0.105251,4.720167,4.861541,0.745120,4.508786,4.730023,-0.029547,4.703503
4.781184,0.095073,4.721980,4.861403,0.733522,4.511203,4.729640,-0.029981,4.701696
4.779862,0.084815,4.723806,4.861220,0.721818,4.513672,4.729247,-0.030425,4.699848
4.778510,0.074476,4.725647,4.860992,0.710008,4.516192,4.728846,-0.030878,4.697960
4.777128,0.064055,4.727500,4.860720,0.698092,4.518765,4.728436,-0.031340,4.696032
4.775716,0.053555,4.729368,4.860403,0.686070,4.521389,4.728017,-0.031812,4.694063
4.774274,0.042973,4.731249,4.860042,0.673941,4.524065,4.727589,-0.032294,4.692055
4.772802,0.032310,4.733143,4.859636,0.661707,4.526794,4.727152,-0.032784,4.690005
4.771300,0.021567,4.735051,4.859186,0.649367,4.529574,4.726706,-0.033284,4.687916
4.769768,0.010743,4.736973,4.858691,0.636920,4.532406,4.726252,-0.033794,4.685786
4.768206,-0.000162,4.738908,4.858151,0.624367,4.535289,4.725789,-0.034313,4.683616
4.766615,-0.011148,4.740857,4.857567,0.611709,4.538225,4.725317,-0.034841,4.681405
4.764993,-0.022214,4.742820,4.856939,0.598944,4.541213,4.724836,-0.035379,4.679155
