pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.028749,0.076679,0.056246,0.019159,0.051666,0.039908,0.019568,0.053186,0.040117
0.030474,0.078823,0.063377,0.021402,0.050777,0.038921,0.018444,0.052141,0.037466
0.026578,0.076202,0.060217,0.018406,0.045696,0.036436,0.018927,0.049454,0.036638
0.027854,0.079094,0.055652,0.018970,0.047029,0.037608,0.019445,0.052957,0.040768
0.030266,0.072952,0.054980,0.017575,0.047543,0.039128,0.019469,0.052626,0.039956
0.032190,0.074807,0.058371,0.019348,0.048289,0.037194,0.021150,0.052098,0.039763
0.027724,0.071996,0.058236,0.018269,0.044185,0.038274,0.018949,0.051698,0.038350
0.028890,0.073271,0.059441,0.018337,0.048202,0.039318,0.020742,0.054305,0.041230
0.029135,0.074644,0.054898,0.017570,0.051566,0.038448,0.020172,0.053692,0.039998
0.030774,0.076722,0.060175,0.019313,0.049877,0.038986,0.019767,0.049781,0.037725
0.029733,0.069392,0.057967,0.018842,0.050649,0.040001,0.019740,0.049928,0.037220
0.029770,0.069792,0.054759,0.019938,0.045983,0.036694,0.020151,0.050959,0.039254
0.029228,0.078044,0.058256,0.018629,0.049252,0.036374,0.019546,0.052300,0.037963
0.028067,0.072838,0.054930,0.018508,0.043367,0.034306,0.020840,0.051037,0.037544
0.029713,0.078922,0.059653,0.018926,0.047287,0.037330,0.019108,0.051711,0.039929
0.032207,0.079187,0.062513,0.018985,0.046954,0.036166,0.018766,0.053396,0.038294
0.029057,0.069155,0.053146,0.018624,0.051592,0.040141,0.020784,0.053124,0.041636
0.031628,0.080039,0.058120,0.018791,0.047890,0.036764,0.020022,0.051294,0.039291
0.032581,0.072374,0.055970,0.018445,0.050220,0.039178,0.020209,0.048201,0.038780
0.028020,0.073465,0.057203,0.020603,0.047160,0.038965,0.019882,0.054006,0.039871
0.030829,0.075739,0.054059,0.019211,0.049853,0.040177,0.019768,0.050218,0.040825
0.028476,0.073712,0.057074,0.019519,0.046932,0.038007,0.020473,0.048621,0.038210
0.032846,0.079080,0.059924,0.017633,0.050809,0.040125,0.020177,0.050139,0.037956
0.029136,0.072210,0.055051,0.020662,0.050860,0.038565,0.020326,0.049415,0.038946
0.029427,0.077762,0.059657,0.019845,0.051055,0.039671,0.021276,0.055777,0.040781
0.030614,0.074139,0.054039,0.017927,0.047596,0.036948,0.019088,0.049197,0.037523
0.030405,0.073593,0.054671,0.019340,0.045972,0.036584,0.021630,0.050932,0.037182
0.030113,0.067551,0.053797,0.019581,0.047260,0.038841,0.019819,0.054813,0.041348
0.027433,0.074065,0.057175,0.017316,0.047001,0.037062,0.020131,0.050579,0.037891
0.032837,0.077427,0.056528,0.020504,0.048196,0.037634,0.020347,0.052257,0.038238
0.029207,0.077488,0.059113,0.019090,0.050476,0.038847,0.019792,0.053825,0.041771
0.026861,0.078982,0.059603,0.021919,0.045910,0.037544,0.020131,0.050856,0.042058
0.027748,0.071049,0.055193,0.019815,0.051051,0.039795,0.018674,0.052109,0.040749
0.028872,0.075204,0.059780,0.020138,0.044535,0.036262,0.020682,0.049238,0.040966
0.030054,0.075916,0.055794,0.019096,0.048497,0.038981,0.021302,0.053963,0.041333
